#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0694 3.5454 2.5000 0.7528 0.340
  2 1.586570e+04 4.0848 3.5435 2.4992 0.7548 0.349
  3 3.455300e+04 4.1004 3.5413 2.4978 0.7567 0.372
  4 5.563580e+04 4.1152 3.5392 2.4954 0.7588 0.416
  5 7.876180e+04 4.1285 3.5371 2.4916 0.7608 0.485
  6 1.034590e+05 4.1396 3.5349 2.4857 0.7628 0.581
  7 1.292630e+05 4.1485 3.5323 2.4769 0.7646 0.703
  8 1.557910e+05 4.1555 3.5295 2.4637 0.7664 0.847
  9 1.827500e+05 4.1611 3.5264 2.4445 0.7680 1.009
 10 2.099220e+05 4.1655 3.5108 2.4443 0.7696 1.184
 11 2.371150e+05 4.1691 3.4860 2.4439 0.7711 1.368
 12 2.642940e+05 4.1722 3.4795 2.4433 0.7725 1.557
 13 2.913820e+05 4.1749 3.4747 2.4425 0.7739 1.749
 14 3.183260e+05 4.1773 3.4715 2.4417 0.7752 1.941
 15 3.450860e+05 4.1795 3.4683 2.4407 0.7765 2.131
 16 3.716350e+05 4.1816 3.4658 2.4395 0.7778 2.319
 17 3.979520e+05 4.1836 3.4636 2.4383 0.7790 2.502
 18 4.240220e+05 4.1855 3.4614 2.4369 0.7803 2.681
 19 4.498350e+05 4.1874 3.4594 2.4353 0.7815 2.855
 20 4.753840e+05 4.1893 3.4579 2.4337 0.7827 3.025
 21 5.006630e+05 4.1912 3.4558 2.4318 0.7839 3.191
 22 5.256710e+05 4.1930 3.4547 2.4299 0.7851 3.352
 23 5.504050e+05 4.1948 3.4532 2.4278 0.7863 3.509
 24 5.748650e+05 4.1966 3.4515 2.4255 0.7875 3.662
 25 5.990520e+05 4.1984 3.4504 2.4232 0.7886 3.810
 26 6.229670e+05 4.2001 3.4492 2.4207 0.7898 3.954
 27 6.466180e+05 4.2019 3.4480 2.4180 0.7910 4.095
 28 6.700020e+05 4.2037 3.4468 2.4152 0.7921 4.231
 29 6.931200e+05 4.2054 3.4460 2.4123 0.7933 4.365
 30 7.159750e+05 4.2072 3.4448 2.4093 0.7945 4.495
 31 7.385670e+05 4.2090 3.4435 2.4061 0.7956 4.621
 32 7.609010e+05 4.2107 3.4428 2.4028 0.7968 4.745
 33 7.829770e+05 4.2125 3.4419 2.3994 0.7980 4.865
 34 8.047980e+05 4.2142 3.4407 2.3958 0.7991 4.983
 35 8.263670e+05 4.2160 3.4399 2.3921 0.8003 5.098
 36 8.476850e+05 4.2177 3.4391 2.3883 0.8015 5.210
 37 8.687550e+05 4.2194 3.4382 2.3844 0.8026 5.320
 38 8.895790e+05 4.2212 3.4374 2.3804 0.8038 5.427
 39 9.101600e+05 4.2229 3.4360 2.3762 0.8050 5.532
 40 9.305000e+05 4.2247 3.4352 2.3719 0.8061 5.635
 41 9.506000e+05 4.2264 3.4343 2.3676 0.8073 5.735
 42 9.704640e+05 4.2282 3.4340 2.3631 0.8085 5.833
 43 9.900930e+05 4.2299 3.4332 2.3585 0.8096 5.928
 44 1.009490e+06 4.2317 3.4323 2.3538 0.8108 6.022
 45 1.028650e+06 4.2334 3.4315 2.3490 0.8120 6.114
 46 1.047590e+06 4.2352 3.4306 2.3441 0.8132 6.204
 47 1.066300e+06 4.2369 3.4296 2.3391 0.8143 6.292
 48 1.084790e+06 4.2387 3.4292 2.3340 0.8155 6.379
 49 1.103050e+06 4.2404 3.4284 2.3289 0.8167 6.463
 50 1.121100e+06 4.2422 3.4274 2.3236 0.8179 6.546
 51 1.138920e+06 4.2439 3.4270 2.3183 0.8191 6.627
 52 1.156530e+06 4.2457 3.4261 2.3129 0.8203 6.707
 53 1.173930e+06 4.2475 3.4250 2.3074 0.8215 6.785
 54 1.191110e+06 4.2492 3.4247 2.3018 0.8227 6.861
 55 1.208090e+06 4.2510 3.4237 2.2962 0.8239 6.936
 56 1.224850e+06 4.2528 3.4233 2.2905 0.8251 7.010
 57 1.241410e+06 4.2545 3.4223 2.2847 0.8263 7.082
 58 1.257760e+06 4.2563 3.4218 2.2789 0.8275 7.153
 59 1.273910e+06 4.2581 3.4208 2.2730 0.8287 7.222
 60 1.289860e+06 4.2599 3.4204 2.2670 0.8299 7.290
 61 1.305610e+06 4.2617 3.4192 2.2610 0.8311 7.357
 62 1.321160e+06 4.2634 3.4189 2.2549 0.8323 7.423
 63 1.336520e+06 4.2652 3.4184 2.2487 0.8335 7.488
 64 1.351680e+06 4.2670 3.4173 2.2412 0.8347 7.551
 65 1.366660e+06 4.2688 3.4167 2.2311 0.8360 7.614
 66 1.381440e+06 4.2706 3.4154 2.2140 0.8372 7.675
 67 1.396020e+06 4.2725 3.4114 2.1516 0.8385 7.736
 68 1.410410e+06 4.2744 3.3996 1.9399 0.8398 7.797
 69 1.424510e+06 4.2770 3.3913 1.0863 0.8416 7.824
