#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7146 3.5532 1.6000 0.5949 0.335
  2 7.415840e+04 3.7447 3.5495 1.5997 0.5982 0.356
  3 1.645730e+05 3.7797 3.5450 1.5988 0.6023 0.421
  4 2.670740e+05 3.8162 3.5396 1.5962 0.6074 0.560
  5 3.752610e+05 3.8499 3.5337 1.5887 0.6132 0.777
  6 4.830330e+05 3.8786 3.5266 1.5669 0.6194 1.041
  7 5.869900e+05 3.9025 3.4957 1.5661 0.6258 1.319
  8 6.855600e+05 3.9222 3.4727 1.5640 0.6321 1.597
  9 7.788210e+05 3.9389 3.4625 1.5611 0.6383 1.869
 10 8.669020e+05 3.9536 3.4553 1.5575 0.6444 2.129
 11 9.500670e+05 3.9668 3.4490 1.5532 0.6503 2.377
 12 1.028620e+06 3.9789 3.4439 1.5483 0.6562 2.612
 13 1.102860e+06 3.9902 3.4387 1.5427 0.6620 2.833
 14 1.173080e+06 4.0009 3.4344 1.5367 0.6677 3.042
 15 1.239540e+06 4.0111 3.4306 1.5301 0.6732 3.239
 16 1.302490e+06 4.0210 3.4267 1.5230 0.6787 3.425
 17 1.362170e+06 4.0304 3.4233 1.5155 0.6841 3.599
 18 1.418780e+06 4.0396 3.4203 1.5076 0.6894 3.764
 19 1.472540e+06 4.0485 3.4168 1.4994 0.6945 3.919
 20 1.523640e+06 4.0571 3.4138 1.4909 0.6996 4.064
 21 1.572250e+06 4.0655 3.4115 1.4822 0.7046 4.202
 22 1.618510e+06 4.0738 3.4086 1.4682 0.7096 4.333
 23 1.662580e+06 4.0818 3.3940 1.2702 0.7145 4.431
