#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3287 3.6272 1.6000 0.5496 0.298
  2 1.508700e+05 3.3880 3.6219 1.6000 0.5523 0.695
  3 3.682820e+05 3.4612 3.6114 1.6000 0.5550 1.808
  4 6.361570e+05 3.5408 3.5848 1.5998 0.5582 3.847
  5 9.304180e+05 3.6132 3.5530 1.5967 0.5617 6.365
  6 1.231020e+06 3.6686 3.5250 1.5787 0.5646 8.617
  7 1.529540e+06 3.7083 3.5013 1.5275 0.5671 10.367
  8 1.822960e+06 3.7366 3.4790 1.4303 0.5695 11.684
  9 2.108200e+06 3.7575 3.4546 1.2801 0.5722 12.682
 10 2.380730e+06 3.7749 3.4259 1.0726 0.5760 13.470
 11 2.598310e+06 3.7830 3.4083 0.5782 0.5782 13.470
