#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1722 3.5893 3.0000 0.8115 0.295
  2 1.026060e+04 4.1803 3.5885 3.0000 0.8128 0.396
  3 2.772710e+04 4.1908 3.5865 3.0000 0.8139 0.632
  4 4.692970e+04 4.1993 3.5833 3.0000 0.8143 0.922
  5 6.663010e+04 4.2064 3.5786 3.0000 0.8145 1.238
  6 8.656680e+04 4.2124 3.5661 2.9999 0.8146 1.569
  7 1.066630e+05 4.2174 3.5570 2.9999 0.8147 1.908
  8 1.268800e+05 4.2219 3.5497 2.9998 0.8148 2.252
  9 1.471910e+05 4.2258 3.5441 2.9996 0.8149 2.596
 10 1.675760e+05 4.2294 3.5392 2.9994 0.8150 2.938
 11 1.880190e+05 4.2327 3.5348 2.9992 0.8150 3.276
 12 2.085090e+05 4.2360 3.5309 2.9988 0.8150 3.610
 13 2.290390e+05 4.2391 3.5274 2.9983 0.8151 3.936
 14 2.496010e+05 4.2422 3.5245 2.9977 0.8151 4.256
 15 2.701920e+05 4.2453 3.5212 2.9970 0.8151 4.569
 16 2.908070e+05 4.2484 3.5187 2.9961 0.8152 4.875
 17 3.114460e+05 4.2516 3.5159 2.9951 0.8152 5.173
 18 3.321060e+05 4.2548 3.5136 2.9939 0.8152 5.464
 19 3.527860e+05 4.2581 3.5112 2.9924 0.8152 5.748
 20 3.734850e+05 4.2614 3.5089 2.9908 0.8152 6.025
 21 3.942030e+05 4.2648 3.5067 2.9889 0.8153 6.295
 22 4.149400e+05 4.2683 3.5043 2.9868 0.8153 6.558
 23 4.356950e+05 4.2718 3.5025 2.9844 0.8153 6.815
 24 4.564690e+05 4.2754 3.5003 2.9818 0.8153 7.066
 25 4.772610e+05 4.2790 3.4984 2.9788 0.8153 7.311
 26 4.980730e+05 4.2827 3.4966 2.9756 0.8154 7.549
 27 5.189030e+05 4.2865 3.4947 2.9721 0.8154 7.783
 28 5.397530e+05 4.2902 3.4928 2.9682 0.8154 8.010
 29 5.606230e+05 4.2940 3.4910 2.9639 0.8154 8.233
 30 5.815140e+05 4.2979 3.4892 2.9594 0.8154 8.450
 31 6.024250e+05 4.3017 3.4873 2.9544 0.8154 8.663
 32 6.233580e+05 4.3056 3.4855 2.9489 0.8155 8.871
 33 6.443130e+05 4.3094 3.4836 2.9422 0.8155 9.074
 34 6.652920e+05 4.3131 3.4816 2.9340 0.8155 9.273
 35 6.862980e+05 4.3166 3.4801 2.9239 0.8155 9.468
 36 7.073340e+05 4.3199 3.4782 2.9115 0.8155 9.660
 37 7.284040e+05 4.3230 3.4762 2.8965 0.8155 9.849
 38 7.495120e+05 4.3257 3.4741 2.8782 0.8156 10.034
 39 7.706630e+05 4.3280 3.4724 2.8560 0.8156 10.218
 40 7.918650e+05 4.3297 3.4702 2.8288 0.8156 10.400
 41 8.131260e+05 4.3306 3.4678 2.7956 0.8156 10.580
 42 8.344550e+05 4.3305 3.4658 2.7548 0.8157 10.760
 43 8.558650e+05 4.3295 3.4633 2.7071 0.8157 10.941
 44 8.773660e+05 4.3280 3.4607 2.6562 0.8157 11.122
 45 8.989640e+05 4.3226 3.4577 2.5761 0.8158 11.307
 46 9.206970e+05 4.3053 3.4518 2.3968 0.8158 11.508
 47 9.427020e+05 4.2751 3.4418 2.0906 0.8159 11.754
 48 9.651300e+05 4.2206 3.4193 1.3882 0.8160 12.200
