#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 3.8576 4.4884 4.4800  7.5653 1.1443 0.6962 0.3028 0.0000 0.0002 0.424 0.425  1.011 0.000 0.345 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 2.333033e+06 3.8886 4.4834 4.4290  7.5621 1.1187 0.6526 0.3464 0.0000 0.0000 0.407 0.425  1.002 0.000 0.337 0.000 0.000 0.000 0.000 0.000 0.000 
  3 5.099132e+06 3.9272 4.4817 4.3836  7.5682 1.1171 0.5974 0.4016 0.0000 0.0000 0.387 0.425  1.002 0.000 0.329 0.000 0.000 0.000 0.000 0.000 0.000 
  4 7.529346e+06 3.9639 4.4792 4.3369  7.5742 1.1169 0.5431 0.4559 0.0000 0.0000 0.372 0.425  1.002 0.000 0.320 0.000 0.000 0.000 0.000 0.000 0.000 
  5 9.631426e+06 4.0026 4.4754 4.2830  7.5811 1.1187 0.4842 0.5148 0.0000 0.0000 0.357 0.425  1.002 0.000 0.311 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.143445e+07 4.0419 4.4703 4.2233  7.5887 1.1232 0.4225 0.5765 0.0000 0.0000 0.340 0.425  1.002 0.000 0.299 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.293604e+07 4.0764 4.4646 4.1660  7.5958 1.1303 0.3680 0.6311 0.0000 0.0000 0.320 0.431  1.002 0.000 0.288 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.421384e+07 4.1082 4.4581 4.1082  7.6032 1.1398 0.3157 0.6833 0.0000 0.0000 0.303 0.431  1.002 0.000 0.277 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.528186e+07 4.1367 4.4508 4.0505  7.6106 1.1511 0.2669 0.7321 0.0000 0.0000 0.291 0.431  1.003 0.000 0.267 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.618592e+07 4.1620 4.4432 3.9948  7.6183 1.1651 0.2223 0.7767 0.0000 0.0000 0.280 0.431  1.003 0.000 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.694481e+07 4.1860 4.4350 3.9380  7.6266 1.1827 0.1797 0.8194 0.0000 0.0000 0.268 0.431  1.003 0.000 0.246 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.759429e+07 4.2085 4.4263 3.8807  7.6361 1.2051 0.1387 0.8603 0.0000 0.0000 0.255 0.431  1.003 0.000 0.235 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.815811e+07 4.2297 4.4173 3.8235  7.6474 1.2344 0.0993 0.8997 0.0000 0.0000 0.244 0.431  1.003 0.000 0.225 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.869513e+07 4.2515 4.4086 3.7669  7.6639 1.2803 0.0588 0.9403 0.0000 0.0000 0.231 0.431  1.002 0.000 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 15 1.903637e+07 4.2672 4.4052 3.7376  7.6832 1.3365 0.0304 0.9687 0.0000 0.0000 0.222 0.431  1.001 0.000 0.207 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 1.929319e+07 4.2835 4.4140 3.7565  7.7221 1.4536 0.0074 0.9916 0.0000 0.0000 0.214 0.431  0.988 0.218 0.279 0.000 0.000 0.000 0.000 0.000 0.000 
 17 1.934228e+07 4.2909 4.4238 3.7883  7.7463 1.5286 0.0030 0.9960 0.0000 0.0000 0.209 0.431  0.965 0.213 0.309 0.000 0.000 0.000 0.000 0.000 0.000 
 18 1.936254e+07 4.2996 4.4333 3.8176  7.7699 1.6050 0.0012 0.9978 0.0000 0.0000 0.202 0.431  0.916 0.000 0.338 0.000 0.000 0.000 0.000 0.000 0.000 
 19 1.937213e+07 4.3132 4.4439 3.8464  7.8019 1.7173 0.0003 0.9987 0.0000 0.0000 0.180 0.431  0.775 0.000 0.374 0.000 0.000 0.000 0.000 0.000 0.000 
 20 1.937876e+07 4.3286 4.4530 3.8674  7.8579 1.9916 0.0000 0.9990 0.0000 0.0000 0.000 0.431  0.820 0.040 0.424 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 21 1.938229e+07 4.3111 4.4451 3.8533  7.8708 2.1499 0.0000 0.9990 0.0000 0.0000 0.000 0.464  1.079 0.090 0.406 0.000 0.000 0.000 0.000 0.000 0.000 
 22 1.938458e+07 4.3022 4.4349 3.8214  7.8824 2.2521 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.142 0.107 0.394 0.000 0.000 0.000 0.000 0.000 0.000 
 23 1.938484e+07 4.3022 4.4349 3.8214  7.8824 2.2521 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.142 0.107 0.394 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 24 1.938683e+07 4.3048 4.4244 3.7768  7.8938 2.3343 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.168 0.118 0.384 0.000 0.000 0.000 0.000 0.000 0.000 
 25 1.938873e+07 4.3109 4.4161 3.7375  7.9030 2.3929 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.170 0.122 0.374 0.000 0.000 0.000 0.000 0.000 0.000 
 26 1.939056e+07 4.3229 4.4028 3.6723  7.9183 2.4819 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.165 0.134 0.365 0.000 0.000 0.000 0.000 0.000 0.000 
 27 1.939233e+07 4.3315 4.3931 3.6249  7.9297 2.5406 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.161 0.138 0.355 0.000 0.000 0.000 0.000 0.000 0.000 
 28 1.939407e+07 4.3399 4.3828 3.5753  7.9416 2.5994 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.155 0.146 0.350 0.000 0.000 0.000 0.000 0.000 0.000 
 29 1.939574e+07 4.3440 4.3773 3.5492  7.9479 2.6288 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.152 0.150 0.345 0.000 0.000 0.000 0.000 0.000 0.000 
 30 1.939738e+07 4.3518 4.3657 3.4950  7.9609 2.6878 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.148 0.153 0.338 0.000 0.000 0.000 0.000 0.000 0.000 
 31 1.939893e+07 4.3588 4.3536 3.4396  7.9741 2.7456 0.0000 0.9990 0.0000 0.0000 0.000 0.476  1.143 0.159 0.329 0.000 0.000 0.000 0.000 0.000 0.000 
