#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9180 3.5924 2.2000 0.7045 0.296
  2 3.132160e+04 3.9406 3.5904 2.2000 0.7068 0.609
  3 8.894310e+04 3.9721 3.5838 2.2000 0.7091 1.503
  4 1.534660e+05 3.9964 3.5587 2.1998 0.7103 2.660
  5 2.197350e+05 4.0133 3.5369 2.1992 0.7110 3.872
  6 2.866660e+05 4.0244 3.5225 2.1973 0.7115 5.040
  7 3.539280e+05 4.0315 3.5117 2.1936 0.7118 6.118
  8 4.213790e+05 4.0360 3.5034 2.1872 0.7121 7.093
  9 4.889540e+05 4.0387 3.4965 2.1776 0.7123 7.963
 10 5.566240e+05 4.0404 3.4908 2.1644 0.7124 8.735
 11 6.243730e+05 4.0414 3.4853 2.1474 0.7125 9.420
 12 6.922050e+05 4.0420 3.4808 2.1262 0.7125 10.034
 13 7.601300e+05 4.0424 3.4763 2.1009 0.7126 10.586
 14 8.281590e+05 4.0427 3.4717 2.0713 0.7127 11.086
 15 8.963050e+05 4.0429 3.4675 2.0374 0.7127 11.544
 16 9.645790e+05 4.0431 3.4631 1.9989 0.7128 11.963
 17 1.033000e+06 4.0432 3.4588 1.9560 0.7129 12.353
 18 1.101570e+06 4.0434 3.4538 1.9083 0.7130 12.716
 19 1.170300e+06 4.0435 3.4489 1.8557 0.7131 13.055
 20 1.239220e+06 4.0437 3.4440 1.7981 0.7132 13.375
 21 1.308320e+06 4.0438 3.4385 1.7352 0.7133 13.674
 22 1.377610e+06 4.0445 3.4327 1.6662 0.7137 13.961
