#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0569 3.5872 2.5000 0.7746 0.295
  2 1.531210e+04 4.0717 3.5859 2.5000 0.7763 0.456
  3 4.203370e+04 4.0917 3.5824 2.5000 0.7777 0.864
  4 7.172110e+04 4.1078 3.5761 2.5000 0.7782 1.381
  5 1.022880e+05 4.1200 3.5571 2.4999 0.7786 1.946
  6 1.332720e+05 4.1288 3.5432 2.4997 0.7788 2.530
  7 1.645290e+05 4.1351 3.5336 2.4994 0.7790 3.119
  8 1.959790e+05 4.1396 3.5261 2.4988 0.7791 3.701
  9 2.275730e+05 4.1427 3.5199 2.4979 0.7792 4.268
 10 2.592740e+05 4.1448 3.5149 2.4966 0.7793 4.816
 11 2.910600e+05 4.1463 3.5106 2.4949 0.7794 5.342
 12 3.229130e+05 4.1473 3.5064 2.4926 0.7794 5.845
 13 3.548230e+05 4.1480 3.5029 2.4897 0.7795 6.325
 14 3.867840e+05 4.1485 3.5000 2.4862 0.7795 6.782
 15 4.187900e+05 4.1488 3.4971 2.4819 0.7796 7.219
 16 4.508400e+05 4.1490 3.4947 2.4769 0.7796 7.635
 17 4.829320e+05 4.1492 3.4919 2.4711 0.7797 8.031
 18 5.150650e+05 4.1493 3.4896 2.4644 0.7797 8.410
 19 5.472390e+05 4.1494 3.4874 2.4568 0.7797 8.772
 20 5.794570e+05 4.1495 3.4856 2.4484 0.7798 9.119
 21 6.117170e+05 4.1496 3.4833 2.4389 0.7798 9.450
 22 6.440210e+05 4.1497 3.4816 2.4285 0.7799 9.768
 23 6.763710e+05 4.1497 3.4797 2.4171 0.7799 10.072
 24 7.087660e+05 4.1498 3.4775 2.4047 0.7799 10.365
 25 7.412090e+05 4.1498 3.4757 2.3912 0.7800 10.646
 26 7.737000e+05 4.1499 3.4739 2.3767 0.7800 10.916
 27 8.062410e+05 4.1500 3.4720 2.3611 0.7800 11.176
 28 8.388340e+05 4.1500 3.4701 2.3444 0.7801 11.427
 29 8.714790e+05 4.1501 3.4682 2.3266 0.7801 11.668
 30 9.041770e+05 4.1501 3.4662 2.3077 0.7801 11.901
 31 9.369300e+05 4.1502 3.4647 2.2876 0.7802 12.127
 32 9.697390e+05 4.1502 3.4626 2.2663 0.7802 12.344
 33 1.002610e+06 4.1503 3.4605 2.2439 0.7802 12.555
 34 1.035530e+06 4.1503 3.4588 2.2202 0.7803 12.759
 35 1.068520e+06 4.1504 3.4566 2.1953 0.7803 12.958
 36 1.101580e+06 4.1504 3.4543 2.1692 0.7803 13.151
 37 1.134700e+06 4.1505 3.4524 2.1418 0.7804 13.338
 38 1.167890e+06 4.1505 3.4503 2.1131 0.7804 13.521
 39 1.201140e+06 4.1506 3.4478 2.0830 0.7804 13.699
 40 1.234470e+06 4.1507 3.4456 2.0516 0.7805 13.872
 41 1.267880e+06 4.1507 3.4432 2.0188 0.7805 14.042
 42 1.301350e+06 4.1508 3.4408 1.9846 0.7806 14.208
 43 1.334910e+06 4.1509 3.4382 1.9489 0.7806 14.370
 44 1.368550e+06 4.1509 3.4355 1.9117 0.7807 14.530
 45 1.402260e+06 4.1510 3.4324 1.8720 0.7807 14.686
 46 1.436070e+06 4.1511 3.4278 1.7941 0.7808 14.846
