#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2727 3.6128 1.6000 0.5252 0.311
  2 1.795550e+05 3.3143 3.6088 1.6000 0.5273 0.392
  3 4.045040e+05 3.3631 3.6036 1.6000 0.5295 0.619
  4 6.677950e+05 3.4188 3.5961 1.6000 0.5322 1.100
  5 9.603160e+05 3.4781 3.5794 1.5998 0.5354 1.933
  6 1.268710e+06 3.5359 3.5512 1.5988 0.5390 3.111
  7 1.581050e+06 3.5882 3.5292 1.5949 0.5429 4.494
  8 1.889710e+06 3.6332 3.5104 1.5834 0.5469 5.893
  9 2.190640e+06 3.6707 3.4937 1.5583 0.5510 7.166
 10 2.481500e+06 3.7011 3.4785 1.5137 0.5551 8.255
 11 2.760910e+06 3.7262 3.4635 1.4461 0.5593 9.178
 12 3.027090e+06 3.7479 3.4472 1.3526 0.5640 9.960
 13 3.277780e+06 3.7677 3.4288 1.2322 0.5693 10.624
 14 3.510520e+06 3.7872 3.4083 1.0840 0.5757 11.187
