#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3341 3.5828 4.5000 0.9420 0.324
  2 2.455230e+03 4.3610 3.5802 4.5000 0.9426 0.332
  3 5.322760e+03 4.3875 3.5776 4.4999 0.9429 0.344
  4 8.595540e+03 4.4138 3.5749 4.4997 0.9432 0.362
  5 1.220370e+04 4.4386 3.5723 4.4995 0.9434 0.383
  6 1.605090e+04 4.4611 3.5698 4.4989 0.9435 0.397
  7 2.005600e+04 4.4811 3.5675 4.4979 0.9436 0.371
  8 2.416270e+04 4.4986 3.5654 4.4964 0.9437 0.285
  9 2.833610e+04 4.5138 3.5636 4.4940 0.9438 0.170
 10 3.255520e+04 4.5269 3.5625 4.4907 0.9438 0.089
 11 3.680820e+04 4.5382 3.5614 4.4862 0.9439 0.067
 12 4.108850e+04 4.5480 3.5602 4.4804 0.9439 0.067
 13 4.539270e+04 4.5563 3.5590 4.4728 0.9440 0.069
 14 4.971910e+04 4.5635 3.5577 4.4634 0.9440 0.071
 15 5.406740e+04 4.5695 3.5565 4.4516 0.9441 0.074
 16 5.843770e+04 4.5746 3.5555 4.4373 0.9441 0.077
 17 6.283100e+04 4.5788 3.5544 4.4199 0.9441 0.081
 18 6.724850e+04 4.5821 3.5535 4.3993 0.9442 0.084
 19 7.169150e+04 4.5846 3.5526 4.3751 0.9442 0.088
 20 7.616190e+04 4.5864 3.5518 4.3468 0.9443 0.091
 21 8.066140e+04 4.5873 3.5509 4.3138 0.9443 0.095
 22 8.519220e+04 4.5875 3.5501 4.2755 0.9443 0.099
 23 8.975690e+04 4.5868 3.5492 4.2309 0.9444 0.103
 24 9.435830e+04 4.5851 3.5482 4.1789 0.9444 0.107
 25 9.899970e+04 4.5824 3.5473 4.1179 0.9444 0.112
 26 1.036850e+05 4.5785 3.5462 4.0453 0.9444 0.116
 27 1.084190e+05 4.5730 3.5451 3.9582 0.9444 0.121
 28 1.132090e+05 4.5653 3.5438 3.8501 0.9445 0.126
 29 1.180490e+05 4.5548 3.5424 3.7123 0.9445 0.132
 30 1.229490e+05 4.5392 3.5402 3.5203 0.9445 0.147
 31 1.279260e+05 4.5128 3.5367 3.2015 0.9445 0.225
 32 1.330190e+05 4.4525 3.5259 2.3879 0.9446 0.370
 33 1.383420e+05 4.4122 3.5166 1.5218 0.9447 0.655
