#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6149 3.5916 1.9000 0.5742 0.308
  2 1.094500e+05 3.6455 3.5888 1.9000 0.5772 0.477
  3 2.605460e+05 3.6823 3.5834 1.9000 0.5801 0.957
  4 4.428090e+05 3.7221 3.5732 1.8999 0.5835 1.894
  5 6.431500e+05 3.7587 3.5353 1.8988 0.5869 3.232
  6 8.498190e+05 3.7879 3.5143 1.8944 0.5900 4.731
  7 1.056620e+06 3.8095 3.4983 1.8831 0.5927 6.167
  8 1.261050e+06 3.8245 3.4859 1.8605 0.5949 7.418
  9 1.462340e+06 3.8351 3.4755 1.8238 0.5969 8.466
 10 1.660000e+06 3.8433 3.4657 1.7713 0.5989 9.340
 11 1.853120e+06 3.8502 3.4556 1.7024 0.6010 10.073
 12 2.040660e+06 3.8567 3.4448 1.6172 0.6035 10.694
 13 2.221380e+06 3.8634 3.4334 1.5157 0.6064 11.226
 14 2.393870e+06 3.8708 3.4203 1.3991 0.6098 11.683
 15 2.556760e+06 3.8795 3.4057 1.2625 0.6141 12.083
 16 2.665580e+06 3.8741 3.3929 0.6140 0.6140 12.083
