#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2429 3.5735 3.5000 0.8401 0.317
  2 7.307960e+03 4.2516 3.5727 3.4997 0.8413 0.349
  3 1.740190e+04 4.2607 3.5715 3.4993 0.8418 0.407
  4 2.939190e+04 4.2698 3.5700 3.4985 0.8423 0.488
  5 4.228490e+04 4.2779 3.5683 3.4976 0.8425 0.584
  6 5.555650e+04 4.2849 3.5665 3.4963 0.8427 0.687
  7 6.899750e+04 4.2910 3.5648 3.4946 0.8427 0.796
  8 8.253030e+04 4.2963 3.5629 3.4926 0.8428 0.908
  9 9.612380e+04 4.3010 3.5604 3.4899 0.8429 1.022
 10 1.097630e+05 4.3054 3.5528 3.4899 0.8429 1.138
 11 1.234360e+05 4.3094 3.5412 3.4898 0.8429 1.255
 12 1.371360e+05 4.3132 3.5342 3.4897 0.8430 1.373
 13 1.508590e+05 4.3168 3.5293 3.4897 0.8430 1.491
 14 1.645990e+05 4.3204 3.5255 3.4895 0.8430 1.609
 15 1.783550e+05 4.3238 3.5223 3.4894 0.8430 1.727
 16 1.921230e+05 4.3272 3.5191 3.4893 0.8430 1.845
 17 2.059030e+05 4.3306 3.5166 3.4891 0.8430 1.963
 18 2.196940e+05 4.3339 3.5140 3.4889 0.8431 2.080
 19 2.334930e+05 4.3373 3.5117 3.4887 0.8431 2.196
 20 2.473000e+05 4.3407 3.5098 3.4885 0.8431 2.312
 21 2.611160e+05 4.3441 3.5079 3.4882 0.8431 2.428
 22 2.749380e+05 4.3476 3.5059 3.4879 0.8431 2.543
 23 2.887680e+05 4.3511 3.5041 3.4876 0.8431 2.657
 24 3.026040e+05 4.3546 3.5022 3.4873 0.8431 2.771
 25 3.164470e+05 4.3582 3.5003 3.4869 0.8431 2.884
 26 3.302960e+05 4.3618 3.4988 3.4865 0.8431 2.996
 27 3.441520e+05 4.3655 3.4973 3.4860 0.8431 3.107
 28 3.580130e+05 4.3692 3.4958 3.4855 0.8431 3.218
 29 3.718810e+05 4.3729 3.4941 3.4850 0.8431 3.328
 30 3.857550e+05 4.3767 3.4924 3.4844 0.8431 3.437
 31 3.996360e+05 4.3805 3.4911 3.4838 0.8432 3.545
 32 4.135220e+05 4.3844 3.4897 3.4832 0.8432 3.650
 33 4.274140e+05 4.3883 3.4882 3.4824 0.8432 3.757
 34 4.413130e+05 4.3922 3.4866 3.4817 0.8432 3.857
 35 4.552180e+05 4.3962 3.4844 3.4809 0.8432 3.944
 36 4.691290e+05 4.4002 3.4827 3.4800 0.8432 4.010
 37 4.830470e+05 4.4042 3.4804 3.4790 0.8432 4.046
 38 4.969710e+05 4.4083 3.4778 3.4780 0.8432 4.045
 39 5.109020e+05 4.4122 3.4747 3.4761 0.8432 4.004
 40 5.248400e+05 4.4158 3.4718 3.4697 0.8432 3.930
 41 5.387910e+05 4.4175 3.4686 3.4450 0.8432 3.842
 42 5.527730e+05 4.4174 3.4651 3.4040 0.8432 3.761
 43 5.668060e+05 4.4161 3.4623 3.3518 0.8433 3.704
 44 5.809040e+05 4.4135 3.4593 3.2891 0.8433 3.681
 45 5.950780e+05 4.4099 3.4563 3.2184 0.8433 3.706
 46 6.093360e+05 4.4044 3.4528 3.1330 0.8433 3.780
 47 6.236920e+05 4.3977 3.4498 3.0369 0.8434 3.894
