#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0879 3.6080 2.5000 0.7839 0.270
  2 1.442260e+04 4.0971 3.6068 2.5000 0.7854 0.621
  3 4.010780e+04 4.1098 3.6026 2.5000 0.7867 1.510
  4 6.885330e+04 4.1200 3.5904 2.5000 0.7873 2.604
  5 9.849700e+04 4.1278 3.5764 2.4999 0.7877 3.738
  6 1.285570e+05 4.1335 3.5646 2.4996 0.7879 4.844
  7 1.588800e+05 4.1377 3.5552 2.4989 0.7881 5.884
  8 1.893740e+05 4.1406 3.5473 2.4976 0.7883 6.847
  9 2.200010e+05 4.1426 3.5406 2.4954 0.7884 7.728
 10 2.507280e+05 4.1440 3.5348 2.4922 0.7885 8.529
 11 2.815360e+05 4.1450 3.5295 2.4878 0.7886 9.256
 12 3.124110e+05 4.1456 3.5252 2.4820 0.7886 9.915
 13 3.433480e+05 4.1461 3.5211 2.4747 0.7887 10.514
 14 3.743410e+05 4.1464 3.5171 2.4659 0.7887 11.059
 15 4.053880e+05 4.1467 3.5137 2.4556 0.7888 11.556
 16 4.364880e+05 4.1468 3.5103 2.4436 0.7888 12.010
 17 4.676410e+05 4.1469 3.5070 2.4301 0.7888 12.427
 18 4.988480e+05 4.1470 3.5042 2.4150 0.7889 12.810
 19 5.301110e+05 4.1471 3.5014 2.3983 0.7889 13.165
 20 5.614320e+05 4.1472 3.4985 2.3800 0.7889 13.492
 21 5.928160e+05 4.1472 3.4957 2.3601 0.7889 13.797
 22 6.242650e+05 4.1473 3.4929 2.3387 0.7890 14.081
 23 6.557840e+05 4.1473 3.4900 2.3157 0.7890 14.347
 24 6.873760e+05 4.1474 3.4875 2.2911 0.7890 14.596
 25 7.190450e+05 4.1474 3.4846 2.2650 0.7891 14.830
 26 7.507950e+05 4.1475 3.4820 2.2373 0.7891 15.050
 27 7.826280e+05 4.1475 3.4789 2.2081 0.7891 15.259
 28 8.145490e+05 4.1476 3.4763 2.1773 0.7892 15.456
 29 8.465590e+05 4.1476 3.4735 2.1449 0.7892 15.643
 30 8.786630e+05 4.1477 3.4706 2.1110 0.7892 15.820
 31 9.108630e+05 4.1478 3.4676 2.0754 0.7893 15.989
 32 9.431620e+05 4.1478 3.4645 2.0382 0.7893 16.150
 33 9.755630e+05 4.1479 3.4612 1.9994 0.7894 16.304
 34 1.008070e+06 4.1480 3.4583 1.9589 0.7894 16.451
 35 1.040680e+06 4.1480 3.4548 1.9166 0.7895 16.591
 36 1.073400e+06 4.1481 3.4516 1.8727 0.7895 16.727
 37 1.106240e+06 4.1482 3.4482 1.8270 0.7896 16.856
 38 1.139180e+06 4.1483 3.4448 1.7795 0.7896 16.982
 39 1.172250e+06 4.1484 3.4412 1.7301 0.7897 17.101
 40 1.205430e+06 4.1485 3.4377 1.6790 0.7897 17.217
 41 1.238730e+06 4.1486 3.4346 1.6259 0.7898 17.329
 42 1.272160e+06 4.1487 3.4284 1.5085 0.7899 17.447
