#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1729 3.5375 2.2000 0.4921 0.138
  2 8.081630e+04 3.1800 3.5368 2.2000 0.4925 0.138
  3 1.619070e+05 3.1877 3.5360 2.2000 0.4929 0.138
  4 2.432810e+05 3.1958 3.5352 2.2000 0.4933 0.138
  5 3.249500e+05 3.2040 3.5344 2.2000 0.4938 0.138
  6 4.069220e+05 3.2126 3.5335 2.2000 0.4943 0.138
  7 4.892070e+05 3.2215 3.5323 2.2000 0.4948 0.138
  8 5.718140e+05 3.2307 3.5314 2.2000 0.4954 0.138
  9 6.547530e+05 3.2402 3.5304 2.2000 0.4959 0.138
 10 7.380300e+05 3.2500 3.5294 2.2000 0.4966 0.138
 11 8.216530e+05 3.2601 3.5284 2.2000 0.4972 0.138
 12 9.056280e+05 3.2705 3.5270 2.2000 0.4979 0.138
 13 9.899600e+05 3.2812 3.5259 2.2000 0.4987 0.138
 14 1.074650e+06 3.2923 3.5248 2.2000 0.4994 0.138
 15 1.159710e+06 3.3036 3.5236 2.2000 0.5003 0.138
 16 1.245120e+06 3.3153 3.5224 2.2000 0.5012 0.138
 17 1.330900e+06 3.3273 3.5209 2.2000 0.5021 0.138
 18 1.417020e+06 3.3395 3.5196 2.2000 0.5031 0.138
 19 1.503490e+06 3.3521 3.5182 2.2000 0.5041 0.138
 20 1.590290e+06 3.3649 3.5166 2.2000 0.5052 0.138
 21 1.677410e+06 3.3780 3.5152 2.2000 0.5064 0.138
 22 1.764820e+06 3.3915 3.5138 2.2000 0.5077 0.138
 23 1.852500e+06 3.4051 3.5120 2.2000 0.5090 0.138
 24 1.940420e+06 3.4191 3.5105 2.2000 0.5104 0.138
 25 2.028540e+06 3.4333 3.5090 2.2000 0.5119 0.138
 26 2.116810e+06 3.4477 3.5071 2.2000 0.5135 0.138
 27 2.205190e+06 3.4623 3.5055 2.2000 0.5151 0.138
 28 2.293620e+06 3.4772 3.5036 2.2000 0.5169 0.138
 29 2.382030e+06 3.4923 3.5020 2.2000 0.5187 0.138
 30 2.470360e+06 3.5075 3.5000 2.2000 0.5207 0.138
 31 2.558520e+06 3.5229 3.4983 2.2000 0.5228 0.138
 32 2.646410e+06 3.5384 3.4963 2.2000 0.5250 0.138
 33 2.733960e+06 3.5540 3.4941 2.2000 0.5273 0.138
 34 2.821050e+06 3.5696 3.4924 2.2000 0.5297 0.138
 35 2.907580e+06 3.5854 3.4904 2.2000 0.5322 0.138
 36 2.993440e+06 3.6011 3.4886 2.2000 0.5349 0.138
 37 3.078510e+06 3.6168 3.4865 2.1999 0.5376 0.138
 38 3.162680e+06 3.6324 3.4844 2.1999 0.5405 0.138
 39 3.245830e+06 3.6480 3.4826 2.1999 0.5436 0.138
 40 3.327840e+06 3.6635 3.4805 2.1998 0.5467 0.138
 41 3.408610e+06 3.6788 3.4784 2.1997 0.5499 0.138
 42 3.488040e+06 3.6939 3.4763 2.1996 0.5533 0.138
 43 3.566030e+06 3.7088 3.4746 2.1994 0.5567 0.138
 44 3.642480e+06 3.7236 3.4726 2.1991 0.5603 0.138
 45 3.717330e+06 3.7380 3.4705 2.1987 0.5639 0.138
 46 3.790510e+06 3.7523 3.4685 2.1981 0.5676 0.138
 47 3.861960e+06 3.7662 3.4666 2.1973 0.5714 0.138
 48 3.931640e+06 3.7798 3.4649 2.1961 0.5753 0.138
 49 3.999520e+06 3.7932 3.4630 2.1944 0.5792 0.138
 50 4.065580e+06 3.8062 3.4610 2.1921 0.5832 0.138
 51 4.129810e+06 3.8190 3.4590 2.1888 0.5872 0.138
 52 4.192210e+06 3.8314 3.4570 2.1842 0.5913 0.138
 53 4.252800e+06 3.8435 3.4550 2.1778 0.5954 0.138
 54 4.311590e+06 3.8553 3.4530 2.1687 0.5995 0.138
 55 4.368600e+06 3.8668 3.4508 2.1557 0.6036 0.138
 56 4.423880e+06 3.8780 3.4485 2.1364 0.6077 0.138
 57 4.477460e+06 3.8889 3.4457 2.1068 0.6118 0.138
 58 4.529380e+06 3.8995 3.4415 2.0556 0.6160 0.138
 59 4.579720e+06 3.9097 3.4342 1.9374 0.6201 0.138
