#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2694 3.5172 1.9000 0.5052 0.346
  2 7.297660e+04 3.2798 3.5161 1.9000 0.5058 0.346
  3 1.463840e+05 3.2909 3.5149 1.9000 0.5064 0.346
  4 2.202400e+05 3.3024 3.5134 1.9000 0.5071 0.346
  5 2.945590e+05 3.3143 3.5121 1.9000 0.5079 0.346
  6 3.693570e+05 3.3267 3.5108 1.9000 0.5087 0.346
  7 4.446460e+05 3.3396 3.5091 1.9000 0.5095 0.346
  8 5.204350e+05 3.3528 3.5077 1.9000 0.5105 0.346
  9 5.967320e+05 3.3664 3.5062 1.9000 0.5115 0.346
 10 6.735390e+05 3.3804 3.5044 1.9000 0.5125 0.346
 11 7.508560e+05 3.3947 3.5028 1.9000 0.5137 0.346
 12 8.286750e+05 3.4094 3.5011 1.9000 0.5149 0.346
 13 9.069860e+05 3.4244 3.4992 1.9000 0.5162 0.346
 14 9.857680e+05 3.4397 3.4974 1.9000 0.5176 0.346
 15 1.065000e+06 3.4553 3.4954 1.9000 0.5190 0.346
 16 1.144640e+06 3.4712 3.4936 1.9000 0.5206 0.346
 17 1.224650e+06 3.4872 3.4915 1.9000 0.5223 0.346
 18 1.304980e+06 3.5035 3.4893 1.9000 0.5241 0.346
 19 1.385560e+06 3.5199 3.4874 1.9000 0.5260 0.346
 20 1.466330e+06 3.5365 3.4852 1.8999 0.5280 0.346
 21 1.547200e+06 3.5531 3.4829 1.8999 0.5301 0.346
 22 1.628070e+06 3.5699 3.4810 1.8999 0.5324 0.346
 23 1.708840e+06 3.5867 3.4787 1.8998 0.5348 0.346
 24 1.789400e+06 3.6034 3.4764 1.8997 0.5373 0.346
 25 1.869620e+06 3.6202 3.4744 1.8995 0.5400 0.346
 26 1.949380e+06 3.6368 3.4721 1.8993 0.5428 0.346
 27 2.028540e+06 3.6534 3.4698 1.8989 0.5457 0.346
 28 2.106970e+06 3.6697 3.4675 1.8983 0.5487 0.346
 29 2.184520e+06 3.6859 3.4652 1.8973 0.5519 0.346
 30 2.261070e+06 3.7019 3.4628 1.8959 0.5552 0.346
 31 2.336490e+06 3.7176 3.4605 1.8937 0.5587 0.346
 32 2.410660e+06 3.7330 3.4585 1.8905 0.5622 0.346
 33 2.483470e+06 3.7481 3.4561 1.8855 0.5658 0.346
 34 2.554820e+06 3.7628 3.4534 1.8777 0.5696 0.346
 35 2.624630e+06 3.7772 3.4508 1.8656 0.5734 0.346
 36 2.692840e+06 3.7913 3.4479 1.8460 0.5773 0.346
 37 2.759390e+06 3.8050 3.4441 1.8116 0.5813 0.346
 38 2.824240e+06 3.8183 3.4380 1.7378 0.5853 0.346
 39 2.887410e+06 3.8309 3.4068 0.7335 0.5894 0.346
