#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2895 3.4594 5.3600 0.8921 0.345
  2 2.358370e+03 4.3029 3.4575 5.3599 0.8928 0.345
  3 4.766100e+03 4.3153 3.4556 5.3597 0.8934 0.345
  4 7.235200e+03 4.3270 3.4538 5.3595 0.8939 0.346
  5 9.775060e+03 4.3381 3.4524 5.3592 0.8944 0.346
  6 1.239020e+04 4.3484 3.4509 5.3588 0.8948 0.346
  7 1.508170e+04 4.3581 3.4494 5.3582 0.8953 0.346
  8 1.784830e+04 4.3671 3.4478 5.3575 0.8957 0.347
  9 2.068700e+04 4.3754 3.4469 5.3566 0.8961 0.347
 10 2.359400e+04 4.3831 3.4456 5.3554 0.8964 0.348
 11 2.656470e+04 4.3901 3.4446 5.3539 0.8968 0.349
 12 2.959450e+04 4.3966 3.4435 5.3521 0.8971 0.350
 13 3.267880e+04 4.4025 3.4427 5.3499 0.8974 0.350
 14 3.581300e+04 4.4078 3.4417 5.3474 0.8977 0.351
 15 3.899300e+04 4.4127 3.4410 5.3444 0.8980 0.352
 16 4.221500e+04 4.4172 3.4401 5.3409 0.8983 0.353
 17 4.547550e+04 4.4212 3.4396 5.3369 0.8986 0.355
 18 4.877140e+04 4.4249 3.4390 5.3324 0.8988 0.356
 19 5.210010e+04 4.4282 3.4382 5.3273 0.8991 0.357
 20 5.545920e+04 4.4312 3.4377 5.3216 0.8993 0.358
 21 5.884670e+04 4.4340 3.4373 5.3154 0.8995 0.360
 22 6.226100e+04 4.4365 3.4364 5.3085 0.8997 0.361
 23 6.570060e+04 4.4388 3.4361 5.3009 0.9000 0.363
 24 6.916430e+04 4.4410 3.4357 5.2925 0.9002 0.364
 25 7.265130e+04 4.4429 3.4353 5.2835 0.9004 0.366
 26 7.616090e+04 4.4447 3.4348 5.2736 0.9005 0.368
 27 7.969240e+04 4.4464 3.4342 5.2629 0.9007 0.369
 28 8.324570e+04 4.4479 3.4338 5.2512 0.9009 0.371
 29 8.682040e+04 4.4493 3.4334 5.2385 0.9011 0.373
 30 9.041660e+04 4.4506 3.4329 5.2248 0.9012 0.375
 31 9.403430e+04 4.4518 3.4323 5.2099 0.9014 0.377
 32 9.767380e+04 4.4529 3.4319 5.1935 0.9015 0.379
 33 1.013360e+05 4.4539 3.4314 5.1758 0.9017 0.381
 34 1.050200e+05 4.4548 3.4310 5.1564 0.9018 0.383
 35 1.087280e+05 4.4556 3.4302 5.1352 0.9019 0.385
 36 1.124600e+05 4.4563 3.4298 5.1117 0.9021 0.387
 37 1.162180e+05 4.4569 3.4292 5.0859 0.9022 0.390
 38 1.200020e+05 4.4573 3.4284 5.0572 0.9023 0.392
 39 1.238140e+05 4.4576 3.4278 5.0248 0.9023 0.395
 40 1.276560e+05 4.4577 3.4268 4.9886 0.9024 0.397
 41 1.315300e+05 4.4577 3.4262 4.9470 0.9025 0.400
 42 1.354380e+05 4.4574 3.4252 4.8989 0.9025 0.403
 43 1.393830e+05 4.4568 3.4242 4.8420 0.9026 0.405
 44 1.433690e+05 4.4558 3.4228 4.7727 0.9026 0.408
 45 1.473850e+05 4.4542 3.4212 4.6855 0.9026 0.411
 46 1.514140e+05 4.4518 3.4192 4.5689 0.9026 0.414
 47 1.554610e+05 4.4475 3.4156 4.3911 0.9026 0.417
 48 1.595310e+05 4.4372 3.4075 3.9802 0.9026 0.421
 49 1.636490e+05 4.4152 3.3844 2.9702 0.9026 0.425
 50 1.678530e+05 4.4025 3.3656 2.0267 0.9032 0.426
