#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1835 3.5990 1.7000 0.5133 0.321
  2 1.865410e+05 3.2185 3.5958 1.7000 0.5148 0.321
  3 3.983030e+05 3.2606 3.5922 1.7000 0.5169 0.321
  4 6.355620e+05 3.3100 3.5878 1.7000 0.5196 0.321
  5 8.939540e+05 3.3652 3.5829 1.7000 0.5232 0.321
  6 1.164060e+06 3.4236 3.5776 1.7000 0.5277 0.321
  7 1.434570e+06 3.4819 3.5723 1.7000 0.5332 0.440
  8 1.696540e+06 3.5341 3.5662 1.7000 0.5386 0.678
  9 1.948820e+06 3.5804 3.5592 1.7000 0.5439 1.009
 10 2.192560e+06 3.6217 3.5456 1.6998 0.5493 1.413
 11 2.427810e+06 3.6584 3.5080 1.6984 0.5546 1.867
 12 2.654280e+06 3.6909 3.4920 1.6960 0.5600 2.350
 13 2.871630e+06 3.7197 3.4799 1.6925 0.5653 2.845
 14 3.079630e+06 3.7452 3.4698 1.6876 0.5707 3.336
 15 3.278240e+06 3.7678 3.4610 1.6812 0.5760 3.811
 16 3.467570e+06 3.7880 3.4529 1.6734 0.5813 4.264
 17 3.647820e+06 3.8062 3.4461 1.6639 0.5865 4.691
 18 3.819230e+06 3.8229 3.4396 1.6530 0.5918 5.092
 19 3.982080e+06 3.8382 3.4334 1.6405 0.5970 5.464
 20 4.136680e+06 3.8525 3.4275 1.6267 0.6023 5.811
 21 4.283350e+06 3.8659 3.4220 1.6115 0.6075 6.132
 22 4.422390e+06 3.8786 3.4169 1.5950 0.6128 6.429
 23 4.554140e+06 3.8908 3.4121 1.5774 0.6181 6.705
 24 4.678900e+06 3.9026 3.4066 1.5463 0.6234 6.958
 25 4.792020e+06 3.9127 3.3861 0.6282 0.6282 6.958
