#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.0770 3.6128 1.8000 0.4966 0.324
  2 2.189910e+05 3.1008 3.6106 1.8000 0.4976 0.324
  3 4.576520e+05 3.1289 3.6081 1.8000 0.4988 0.324
  4 7.173310e+05 3.1618 3.6054 1.8000 0.5004 0.324
  5 9.979620e+05 3.1997 3.6021 1.8000 0.5024 0.324
  6 1.297140e+06 3.2427 3.5984 1.8000 0.5050 0.324
  7 1.609620e+06 3.2900 3.5943 1.8000 0.5081 0.324
  8 1.927840e+06 3.3403 3.5899 1.8000 0.5120 0.324
  9 2.243770e+06 3.3920 3.5852 1.8000 0.5166 0.324
 10 2.550720e+06 3.4435 3.5806 1.8000 0.5220 0.324
 11 2.844180e+06 3.4938 3.5760 1.8000 0.5280 0.324
 12 3.121540e+06 3.5418 3.5716 1.8000 0.5348 0.486
 13 3.381500e+06 3.5829 3.5660 1.8000 0.5409 0.772
 14 3.629090e+06 3.6188 3.5592 1.8000 0.5465 1.152
 15 3.868120e+06 3.6509 3.5283 1.7993 0.5520 1.598
 16 4.099490e+06 3.6798 3.5073 1.7978 0.5573 2.086
 17 4.323120e+06 3.7059 3.4947 1.7954 0.5624 2.595
 18 4.538710e+06 3.7295 3.4846 1.7920 0.5675 3.109
 19 4.745980e+06 3.7509 3.4758 1.7874 0.5725 3.614
 20 4.944800e+06 3.7704 3.4684 1.7816 0.5774 4.099
 21 5.135220e+06 3.7881 3.4616 1.7744 0.5823 4.560
 22 5.317330e+06 3.8045 3.4554 1.7659 0.5871 4.995
 23 5.491290e+06 3.8197 3.4499 1.7560 0.5919 5.402
 24 5.657320e+06 3.8338 3.4446 1.7448 0.5967 5.782
 25 5.815660e+06 3.8472 3.4395 1.7323 0.6015 6.136
 26 5.966520e+06 3.8599 3.4348 1.7186 0.6063 6.465
 27 6.110180e+06 3.8720 3.4302 1.7038 0.6112 6.771
 28 6.246880e+06 3.8836 3.4259 1.6879 0.6161 7.057
 29 6.376890e+06 3.8949 3.4215 1.6711 0.6210 7.323
 30 6.500450e+06 3.9056 3.4175 1.6535 0.6258 7.568
 31 6.617910e+06 3.9162 3.4135 1.6352 0.6307 7.797
 32 6.729470e+06 3.9265 3.4093 1.6140 0.6357 8.011
 33 6.835400e+06 3.9367 3.3834 1.3117 0.6407 8.167
