#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5428 3.5836 2.2000 0.5493 0.324
  2 1.291450e+05 3.5689 3.5813 2.2000 0.5517 0.324
  3 2.852050e+05 3.6031 3.5781 2.2000 0.5553 0.324
  4 4.640430e+05 3.6437 3.5743 2.2000 0.5604 0.324
  5 6.526140e+05 3.6866 3.5703 2.2000 0.5667 0.324
  6 8.374480e+05 3.7277 3.5664 2.2000 0.5741 0.593
  7 1.011620e+06 3.7587 3.5605 2.2000 0.5797 1.031
  8 1.182800e+06 3.7837 3.5415 2.1998 0.5843 1.577
  9 1.355550e+06 3.8045 3.5085 2.1987 0.5885 2.191
 10 1.528880e+06 3.8217 3.4956 2.1967 0.5923 2.832
 11 1.701090e+06 3.8357 3.4864 2.1938 0.5957 3.467
 12 1.870950e+06 3.8473 3.4796 2.1898 0.5988 4.075
 13 2.037690e+06 3.8570 3.4738 2.1847 0.6017 4.646
 14 2.200850e+06 3.8654 3.4686 2.1784 0.6045 5.177
 15 2.360220e+06 3.8728 3.4644 2.1709 0.6072 5.668
 16 2.515680e+06 3.8795 3.4607 2.1622 0.6099 6.120
 17 2.667160e+06 3.8858 3.4575 2.1524 0.6125 6.538
 18 2.814640e+06 3.8918 3.4543 2.1415 0.6152 6.925
 19 2.958140e+06 3.8976 3.4511 2.1295 0.6179 7.283
 20 3.097660e+06 3.9033 3.4483 2.1166 0.6207 7.616
 21 3.233230e+06 3.9088 3.4455 2.1027 0.6234 7.923
 22 3.364980e+06 3.9143 3.4429 2.0879 0.6262 8.210
 23 3.492860e+06 3.9199 3.4399 2.0723 0.6290 8.477
 24 3.616900e+06 3.9254 3.4373 2.0559 0.6319 8.728
 25 3.737140e+06 3.9310 3.4351 2.0387 0.6348 8.964
 26 3.853610e+06 3.9367 3.4323 2.0209 0.6378 9.185
 27 3.966350e+06 3.9424 3.4299 2.0023 0.6409 9.392
 28 4.075410e+06 3.9481 3.4271 1.9832 0.6440 9.588
 29 4.180820e+06 3.9539 3.4247 1.9635 0.6471 9.773
 30 4.282630e+06 3.9598 3.4220 1.9433 0.6503 9.947
 31 4.380900e+06 3.9657 3.4192 1.9227 0.6536 10.112
 32 4.475680e+06 3.9718 3.4168 1.9016 0.6570 10.268
 33 4.567030e+06 3.9778 3.4142 1.8803 0.6604 10.416
 34 4.655000e+06 3.9840 3.4115 1.8586 0.6638 10.556
 35 4.739680e+06 3.9902 3.4086 1.8362 0.6673 10.689
 36 4.821110e+06 3.9965 3.4022 1.7570 0.6709 10.815
