#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0693 3.5542 3.0000 0.7553 0.329
  2 1.673710e+04 4.0814 3.5530 2.9998 0.7570 0.360
  3 4.038180e+04 4.0945 3.5514 2.9994 0.7580 0.421
  4 6.834700e+04 4.1071 3.5494 2.9988 0.7587 0.511
  5 9.829250e+04 4.1177 3.5474 2.9978 0.7593 0.621
  6 1.291530e+05 4.1263 3.5453 2.9965 0.7597 0.746
  7 1.605400e+05 4.1333 3.5432 2.9948 0.7600 0.882
  8 1.923020e+05 4.1390 3.5408 2.9925 0.7603 1.028
  9 2.243650e+05 4.1438 3.5247 2.9924 0.7606 1.181
 10 2.566790e+05 4.1480 3.5046 2.9920 0.7608 1.340
 11 2.892150e+05 4.1518 3.4962 2.9915 0.7611 1.505
 12 3.219470e+05 4.1555 3.4902 2.9909 0.7613 1.675
 13 3.548540e+05 4.1590 3.4860 2.9902 0.7615 1.848
 14 3.879190e+05 4.1626 3.4825 2.9893 0.7618 2.025
 15 4.211280e+05 4.1662 3.4790 2.9883 0.7620 2.205
 16 4.544690e+05 4.1700 3.4762 2.9871 0.7622 2.387
 17 4.879300e+05 4.1740 3.4734 2.9858 0.7624 2.571
 18 5.215020e+05 4.1781 3.4706 2.9843 0.7626 2.756
 19 5.551750e+05 4.1824 3.4681 2.9826 0.7629 2.943
 20 5.889410e+05 4.1870 3.4655 2.9806 0.7631 3.132
 21 6.227930e+05 4.1917 3.4629 2.9785 0.7633 3.321
 22 6.567210e+05 4.1966 3.4607 2.9760 0.7635 3.510
 23 6.907200e+05 4.2018 3.4585 2.9733 0.7638 3.700
 24 7.247810e+05 4.2071 3.4561 2.9703 0.7640 3.890
 25 7.588970e+05 4.2126 3.4538 2.9670 0.7642 4.080
 26 7.930620e+05 4.2182 3.4513 2.9634 0.7645 4.270
 27 8.272690e+05 4.2241 3.4488 2.9594 0.7647 4.460
 28 8.615120e+05 4.2301 3.4467 2.9550 0.7649 4.649
 29 8.957850e+05 4.2361 3.4441 2.9484 0.7652 4.837
 30 9.300830e+05 4.2412 3.4416 2.9282 0.7654 5.026
 31 9.644170e+05 4.2412 3.4373 2.8492 0.7657 5.218
 32 9.988350e+05 4.2349 3.4304 2.6930 0.7660 5.420
 33 1.033260e+06 4.2201 3.4196 2.4297 0.7665 5.639
 34 1.067470e+06 4.1837 3.3912 1.8089 0.7673 5.883
