#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3917 3.5881 1.9000 0.5080 0.322
  2 1.952300e+05 3.4064 3.5868 1.9000 0.5094 0.322
  3 4.148810e+05 3.4253 3.5851 1.9000 0.5113 0.322
  4 6.596670e+05 3.4488 3.5830 1.9000 0.5138 0.322
  5 9.264220e+05 3.4771 3.5805 1.9000 0.5170 0.322
  6 1.207180e+06 3.5096 3.5775 1.9000 0.5212 0.322
  7 1.491120e+06 3.5452 3.5743 1.9000 0.5262 0.322
  8 1.768530e+06 3.5821 3.5709 1.9000 0.5322 0.322
  9 2.033150e+06 3.6191 3.5674 1.9000 0.5389 0.501
 10 2.281890e+06 3.6508 3.5625 1.9000 0.5448 0.818
 11 2.520150e+06 3.6787 3.5560 1.9000 0.5503 1.235
 12 2.752110e+06 3.7037 3.5203 1.8991 0.5555 1.725
 13 2.978410e+06 3.7263 3.5023 1.8973 0.5605 2.259
 14 3.198580e+06 3.7466 3.4907 1.8946 0.5653 2.812
 15 3.412010e+06 3.7650 3.4816 1.8908 0.5700 3.366
 16 3.618220e+06 3.7817 3.4742 1.8857 0.5747 3.907
 17 3.816880e+06 3.7970 3.4675 1.8793 0.5792 4.425
 18 4.007850e+06 3.8110 3.4613 1.8715 0.5837 4.915
 19 4.191190e+06 3.8239 3.4560 1.8623 0.5882 5.372
 20 4.367000e+06 3.8359 3.4511 1.8517 0.5926 5.799
 21 4.535410e+06 3.8473 3.4463 1.8397 0.5969 6.193
 22 4.696640e+06 3.8580 3.4419 1.8265 0.6013 6.559
 23 4.850870e+06 3.8684 3.4378 1.8120 0.6057 6.898
 24 4.998290e+06 3.8784 3.4337 1.7965 0.6102 7.212
 25 5.139110e+06 3.8880 3.4295 1.7799 0.6146 7.501
 26 5.273630e+06 3.8975 3.4256 1.7624 0.6190 7.771
 27 5.401990e+06 3.9068 3.4221 1.7439 0.6235 8.021
 28 5.524390e+06 3.9160 3.4184 1.7247 0.6281 8.255
 29 5.641030e+06 3.9251 3.4147 1.7048 0.6327 8.473
 30 5.752130e+06 3.9341 3.4112 1.6842 0.6373 8.676
 31 5.857880e+06 3.9431 3.4071 1.6556 0.6420 8.866
 32 5.958510e+06 3.9521 3.3636 1.0192 0.6467 8.884
