#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2656 3.5952 1.7500 0.5143 0.323
  2 1.845200e+05 3.2948 3.5926 1.7500 0.5159 0.323
  3 3.953850e+05 3.3311 3.5894 1.7500 0.5181 0.323
  4 6.326220e+05 3.3746 3.5854 1.7500 0.5211 0.323
  5 8.907880e+05 3.4242 3.5810 1.7500 0.5251 0.323
  6 1.158970e+06 3.4772 3.5761 1.7500 0.5300 0.323
  7 1.425090e+06 3.5303 3.5712 1.7500 0.5360 0.463
  8 1.680510e+06 3.5776 3.5652 1.7500 0.5417 0.732
  9 1.925380e+06 3.6194 3.5582 1.7500 0.5474 1.102
 10 2.161620e+06 3.6565 3.5295 1.7494 0.5530 1.547
 11 2.389570e+06 3.6894 3.5040 1.7478 0.5585 2.042
 12 2.609010e+06 3.7185 3.4899 1.7452 0.5639 2.564
 13 2.819660e+06 3.7443 3.4792 1.7415 0.5694 3.092
 14 3.021300e+06 3.7671 3.4696 1.7364 0.5747 3.611
 15 3.213890e+06 3.7874 3.4618 1.7299 0.5800 4.110
 16 3.397580e+06 3.8055 3.4547 1.7220 0.5853 4.582
 17 3.572560e+06 3.8220 3.4481 1.7126 0.5905 5.024
 18 3.739070e+06 3.8371 3.4423 1.7017 0.5956 5.436
 19 3.897410e+06 3.8510 3.4368 1.6895 0.6008 5.817
 20 4.047870e+06 3.8641 3.4315 1.6759 0.6059 6.170
 21 4.190750e+06 3.8765 3.4266 1.6610 0.6111 6.497
 22 4.326350e+06 3.8884 3.4220 1.6451 0.6162 6.799
 23 4.454960e+06 3.8998 3.4175 1.6281 0.6214 7.080
 24 4.576900e+06 3.9109 3.4132 1.6102 0.6266 7.338
 25 4.692450e+06 3.9215 3.4083 1.5830 0.6317 7.576
 26 4.803310e+06 3.9323 3.3823 0.6372 0.6372 7.576
