#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3667 3.6030 1.7000 0.5231 0.311
  2 1.825480e+05 3.3928 3.6003 1.7000 0.5250 0.381
  3 4.091100e+05 3.4226 3.5972 1.7000 0.5267 0.557
  4 6.741500e+05 3.4576 3.5922 1.7000 0.5287 0.911
  5 9.716880e+05 3.4966 3.5841 1.7000 0.5311 1.516
  6 1.291300e+06 3.5373 3.5583 1.6994 0.5338 2.405
  7 1.621920e+06 3.5769 3.5378 1.6971 0.5367 3.533
  8 1.954780e+06 3.6134 3.5203 1.6905 0.5397 4.787
  9 2.284200e+06 3.6455 3.5044 1.6750 0.5428 6.045
 10 2.606870e+06 3.6731 3.4899 1.6448 0.5460 7.213
 11 2.920590e+06 3.6968 3.4760 1.5944 0.5494 8.243
 12 3.223440e+06 3.7171 3.4613 1.5197 0.5529 9.132
 13 3.513380e+06 3.7349 3.4452 1.4176 0.5567 9.889
 14 3.788200e+06 3.7517 3.4263 1.2859 0.5612 10.535
 15 4.044840e+06 3.7688 3.4047 1.1226 0.5668 11.087
 16 4.220050e+06 3.7687 3.4037 0.5683 0.5683 11.087
