#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3080 3.5865 5.0000 0.9447 0.326
  2 2.245990e+03 4.3398 3.5836 5.0000 0.9452 0.331
  3 4.820620e+03 4.3708 3.5806 5.0000 0.9455 0.340
  4 7.726460e+03 4.4013 3.5777 4.9999 0.9457 0.351
  5 1.090830e+04 4.4301 3.5746 4.9999 0.9458 0.363
  6 1.428910e+04 4.4567 3.5717 4.9997 0.9460 0.352
  7 1.780430e+04 4.4805 3.5693 4.9995 0.9461 0.286
  8 2.140920e+04 4.5017 3.5673 4.9990 0.9462 0.173
  9 2.507560e+04 4.5205 3.5657 4.9982 0.9463 0.084
 10 2.878660e+04 4.5371 3.5642 4.9971 0.9463 0.063
 11 3.253240e+04 4.5518 3.5627 4.9955 0.9464 0.064
 12 3.630750e+04 4.5648 3.5612 4.9932 0.9465 0.066
 13 4.010880e+04 4.5763 3.5598 4.9901 0.9465 0.068
 14 4.393480e+04 4.5864 3.5586 4.9859 0.9466 0.071
 15 4.778490e+04 4.5954 3.5573 4.9805 0.9466 0.074
 16 5.165890e+04 4.6033 3.5561 4.9736 0.9467 0.078
 17 5.555740e+04 4.6103 3.5551 4.9651 0.9468 0.082
 18 5.948090e+04 4.6163 3.5542 4.9548 0.9468 0.086
 19 6.343020e+04 4.6216 3.5534 4.9424 0.9469 0.090
 20 6.740650e+04 4.6261 3.5526 4.9278 0.9470 0.095
 21 7.141080e+04 4.6299 3.5518 4.9105 0.9470 0.100
 22 7.544460e+04 4.6330 3.5511 4.8905 0.9471 0.105
 23 7.950940e+04 4.6355 3.5503 4.8673 0.9471 0.111
 24 8.360690e+04 4.6373 3.5496 4.8406 0.9472 0.117
 25 8.773920e+04 4.6384 3.5489 4.8100 0.9473 0.123
 26 9.190840e+04 4.6389 3.5481 4.7750 0.9473 0.129
 27 9.611680e+04 4.6387 3.5474 4.7351 0.9474 0.136
 28 1.003670e+05 4.6377 3.5467 4.6895 0.9474 0.143
 29 1.046630e+05 4.6358 3.5459 4.6373 0.9475 0.150
 30 1.090070e+05 4.6331 3.5451 4.5775 0.9475 0.157
 31 1.134050e+05 4.6293 3.5443 4.5083 0.9476 0.164
 32 1.178590e+05 4.6242 3.5434 4.4283 0.9476 0.171
 33 1.223770e+05 4.6176 3.5424 4.3336 0.9477 0.178
 34 1.269650e+05 4.6090 3.5413 4.2210 0.9477 0.185
 35 1.316330e+05 4.5980 3.5400 4.0846 0.9478 0.191
 36 1.363900e+05 4.5828 3.5387 3.9074 0.9478 0.197
 37 1.412540e+05 4.5610 3.5364 3.6599 0.9478 0.205
 38 1.462310e+05 4.5217 3.5323 3.2141 0.9479 0.297
 39 1.513720e+05 4.4504 3.5202 2.2606 0.9479 0.524
 40 1.567780e+05 4.4136 3.5162 1.3801 0.9480 1.012
 41 1.623260e+05 4.4128 3.5099 1.2904 0.9486 1.616
 42 1.670560e+05 4.4108 3.5073 1.0703 0.9491 2.664
