#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3096 3.5824 1.0000 0.5270 0.384
  2 1.797530e+05 3.3460 3.5789 0.9999 0.5290 0.525
  3 4.086240e+05 3.3906 3.5735 0.9996 0.5313 0.847
  4 6.667770e+05 3.4423 3.5649 0.9980 0.5343 1.450
  5 9.435330e+05 3.4981 3.5282 0.9967 0.5383 2.409
  6 1.224610e+06 3.5536 3.4973 0.9914 0.5432 3.663
  7 1.498660e+06 3.6053 3.4710 0.9766 0.5488 5.018
  8 1.759590e+06 3.6520 3.4463 0.9442 0.5552 6.269
  9 2.004580e+06 3.6936 3.4241 0.8876 0.5623 7.362
 10 2.181290e+06 3.7109 3.4120 0.5663 0.5663 7.362
