#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2870 3.5812 4.5000 0.8961 0.321
  2 3.847100e+03 4.3074 3.5793 4.5000 0.8968 0.330
  3 8.385130e+03 4.3277 3.5773 4.4999 0.8972 0.345
  4 1.358950e+04 4.3481 3.5752 4.4999 0.8975 0.367
  5 1.934660e+04 4.3677 3.5732 4.4997 0.8977 0.395
  6 2.549990e+04 4.3857 3.5711 4.4995 0.8979 0.427
  7 3.191640e+04 4.4019 3.5692 4.4991 0.8981 0.461
  8 3.850360e+04 4.4161 3.5674 4.4986 0.8982 0.480
  9 4.520290e+04 4.4286 3.5656 4.4978 0.8983 0.460
 10 5.197900e+04 4.4396 3.5640 4.4968 0.8983 0.389
 11 5.881130e+04 4.4493 3.5628 4.4954 0.8984 0.282
 12 6.568780e+04 4.4578 3.5620 4.4936 0.8985 0.176
 13 7.260150e+04 4.4653 3.5612 4.4915 0.8985 0.108
 14 7.954840e+04 4.4721 3.5604 4.4890 0.8986 0.084
 15 8.652590e+04 4.4781 3.5593 4.4860 0.8986 0.081
 16 9.353280e+04 4.4835 3.5582 4.4824 0.8987 0.082
 17 1.005680e+05 4.4885 3.5573 4.4781 0.8987 0.084
 18 1.076310e+05 4.4930 3.5565 4.4731 0.8988 0.087
 19 1.147230e+05 4.4971 3.5557 4.4674 0.8988 0.090
 20 1.218420e+05 4.5009 3.5548 4.4608 0.8989 0.093
 21 1.289900e+05 4.5044 3.5540 4.4533 0.8989 0.097
 22 1.361670e+05 4.5076 3.5531 4.4447 0.8990 0.100
 23 1.433720e+05 4.5106 3.5523 4.4349 0.8990 0.104
 24 1.506080e+05 4.5134 3.5515 4.4238 0.8991 0.108
 25 1.578750e+05 4.5159 3.5507 4.4111 0.8991 0.112
 26 1.651730e+05 4.5182 3.5499 4.3967 0.8992 0.117
 27 1.725040e+05 4.5202 3.5491 4.3804 0.8992 0.121
 28 1.798700e+05 4.5220 3.5482 4.3618 0.8992 0.126
 29 1.872720e+05 4.5235 3.5474 4.3406 0.8993 0.130
 30 1.947120e+05 4.5246 3.5465 4.3163 0.8993 0.135
 31 2.021930e+05 4.5254 3.5456 4.2885 0.8994 0.140
 32 2.097160e+05 4.5258 3.5446 4.2563 0.8994 0.146
 33 2.172870e+05 4.5255 3.5435 4.2190 0.8994 0.151
 34 2.249080e+05 4.5247 3.5423 4.1752 0.8995 0.156
 35 2.325840e+05 4.5230 3.5413 4.1235 0.8995 0.162
 36 2.403230e+05 4.5203 3.5402 4.0622 0.8995 0.168
 37 2.481300e+05 4.5164 3.5390 3.9885 0.8995 0.174
 38 2.560160e+05 4.5108 3.5377 3.8976 0.8996 0.182
 39 2.639790e+05 4.5017 3.5363 3.7721 0.8996 0.192
 40 2.720340e+05 4.4896 3.5342 3.6156 0.8996 0.211
 41 2.801990e+05 4.4701 3.5314 3.3786 0.8997 0.281
 42 2.885160e+05 4.4259 3.5246 2.8440 0.8997 0.441
 43 2.971210e+05 4.3504 3.5055 1.5479 0.8998 0.813
