#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4990 3.6029 1.4000 0.5623 0.314
  2 1.340880e+05 3.5380 3.5991 1.4000 0.5651 0.708
  3 3.198080e+05 3.5871 3.5904 1.4000 0.5681 1.871
  4 5.416870e+05 3.6412 3.5587 1.3994 0.5718 4.005
  5 7.816880e+05 3.6916 3.5241 1.3938 0.5758 6.591
  6 1.025690e+06 3.7328 3.4944 1.3678 0.5797 8.905
  7 1.266970e+06 3.7631 3.4680 1.3017 0.5832 10.649
  8 1.502580e+06 3.7857 3.4421 1.1847 0.5866 11.929
  9 1.728660e+06 3.8041 3.4159 1.0138 0.5907 12.907
 10 1.871890e+06 3.7969 3.4050 0.5897 0.5897 12.907
