#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3201 3.6254 1.6000 0.5460 0.298
  2 1.563650e+05 3.3741 3.6206 1.6000 0.5485 0.645
  3 3.785670e+05 3.4402 3.6112 1.6000 0.5509 1.588
  4 6.523760e+05 3.5137 3.5884 1.5998 0.5537 3.337
  5 9.560310e+05 3.5834 3.5580 1.5978 0.5568 5.636
  6 1.269400e+06 3.6408 3.5306 1.5849 0.5597 7.890
  7 1.582040e+06 3.6834 3.5064 1.5438 0.5621 9.730
  8 1.890300e+06 3.7146 3.4838 1.4592 0.5643 11.155
  9 2.191230e+06 3.7379 3.4594 1.3214 0.5668 12.254
 10 2.480570e+06 3.7566 3.4306 1.1233 0.5701 13.122
 11 2.743420e+06 3.7725 3.4041 0.5744 0.5744 13.122
