#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.4005 3.5999 5.0000 0.9874 0.315
  2 1.421310e+03 4.4274 3.5973 5.0000 0.9878 0.326
  3 3.194000e+03 4.4561 3.5944 5.0000 0.9879 0.339
  4 5.207020e+03 4.4847 3.5916 5.0000 0.9880 0.332
  5 7.327680e+03 4.5110 3.5887 5.0000 0.9881 0.259
  6 9.494830e+03 4.5348 3.5864 5.0000 0.9882 0.131
  7 1.168690e+04 4.5560 3.5846 5.0000 0.9882 0.066
  8 1.389700e+04 4.5751 3.5828 5.0000 0.9883 0.063
  9 1.612300e+04 4.5922 3.5810 5.0000 0.9883 0.067
 10 1.836430e+04 4.6076 3.5789 5.0000 0.9884 0.070
 11 2.062060e+04 4.6216 3.5775 5.0000 0.9884 0.074
 12 2.289160e+04 4.6343 3.5762 4.9999 0.9885 0.079
 13 2.517740e+04 4.6458 3.5749 4.9999 0.9885 0.085
 14 2.747780e+04 4.6563 3.5737 4.9999 0.9886 0.091
 15 2.979270e+04 4.6659 3.5726 4.9998 0.9886 0.098
 16 3.212190e+04 4.6746 3.5716 4.9998 0.9887 0.106
 17 3.446540e+04 4.6826 3.5706 4.9997 0.9888 0.115
 18 3.682310e+04 4.6900 3.5695 4.9996 0.9888 0.125
 19 3.919470e+04 4.6968 3.5684 4.9995 0.9889 0.136
 20 4.158030e+04 4.7030 3.5676 4.9993 0.9889 0.148
 21 4.397970e+04 4.7088 3.5668 4.9992 0.9890 0.160
 22 4.639270e+04 4.7141 3.5661 4.9990 0.9890 0.174
 23 4.881920e+04 4.7191 3.5655 4.9988 0.9891 0.189
 24 5.125910e+04 4.7237 3.5648 4.9986 0.9891 0.204
 25 5.371220e+04 4.7280 3.5641 4.9983 0.9892 0.221
 26 5.617850e+04 4.7320 3.5635 4.9980 0.9892 0.239
 27 5.865780e+04 4.7358 3.5628 4.9976 0.9893 0.258
 28 6.114990e+04 4.7394 3.5622 4.9973 0.9894 0.278
 29 6.365470e+04 4.7427 3.5616 4.9968 0.9894 0.299
 30 6.617210e+04 4.7459 3.5608 4.9963 0.9895 0.321
 31 6.870200e+04 4.7489 3.5604 4.9958 0.9895 0.344
 32 7.124410e+04 4.7518 3.5598 4.9952 0.9896 0.369
 33 7.379840e+04 4.7545 3.5592 4.9946 0.9896 0.395
 34 7.636470e+04 4.7571 3.5586 4.9939 0.9897 0.422
 35 7.894300e+04 4.7596 3.5580 4.9932 0.9898 0.451
 36 8.153290e+04 4.7620 3.5574 4.9923 0.9898 0.481
 37 8.413450e+04 4.7643 3.5568 4.9914 0.9899 0.512
