#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5481 3.5638 2.2000 0.5535 0.336
  2 1.087890e+05 3.5769 3.5611 2.2000 0.5560 0.336
  3 2.350770e+05 3.6124 3.5576 2.2000 0.5595 0.336
  4 3.774930e+05 3.6531 3.5535 2.2000 0.5641 0.336
  5 5.297690e+05 3.6959 3.5489 2.2000 0.5700 0.336
  6 6.831130e+05 3.7374 3.5447 2.1999 0.5769 0.336
  7 8.307210e+05 3.7752 3.5409 2.1998 0.5845 0.336
  8 9.693270e+05 3.8087 3.5375 2.1996 0.5925 0.405
  9 1.098030e+06 3.8354 3.5339 2.1992 0.5995 0.529
 10 1.219500e+06 3.8569 3.5303 2.1985 0.6056 0.693
 11 1.336150e+06 3.8748 3.5265 2.1973 0.6111 0.888
 12 1.449180e+06 3.8899 3.5224 2.1952 0.6161 1.105
 13 1.559180e+06 3.9028 3.4788 2.1932 0.6206 1.336
 14 1.666440e+06 3.9139 3.4640 2.1902 0.6248 1.577
 15 1.771090e+06 3.9238 3.4561 2.1865 0.6287 1.822
 16 1.873180e+06 3.9325 3.4504 2.1819 0.6324 2.067
 17 1.972740e+06 3.9405 3.4457 2.1765 0.6359 2.310
 18 2.069790e+06 3.9478 3.4415 2.1703 0.6393 2.550
 19 2.164340e+06 3.9546 3.4378 2.1633 0.6426 2.783
 20 2.256390e+06 3.9610 3.4344 2.1555 0.6457 3.011
 21 2.345980e+06 3.9672 3.4311 2.1468 0.6488 3.231
 22 2.433120e+06 3.9731 3.4280 2.1373 0.6519 3.444
 23 2.517840e+06 3.9788 3.4254 2.1270 0.6549 3.650
 24 2.600190e+06 3.9844 3.4227 2.1159 0.6579 3.848
 25 2.680190e+06 3.9898 3.4203 2.1042 0.6608 4.038
 26 2.757930e+06 3.9951 3.4172 2.0884 0.6638 4.221
 27 2.833420e+06 4.0005 3.4118 2.0260 0.6668 4.397
 28 2.906740e+06 4.0061 3.3835 1.6392 0.6699 4.557
 29 2.949190e+06 3.9972 3.3617 0.6701 0.6701 4.557
