#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3779 3.5673 1.8000 0.5119 0.334
  2 1.640280e+05 3.3966 3.5655 1.8000 0.5135 0.334
  3 3.444940e+05 3.4195 3.5633 1.8000 0.5154 0.334
  4 5.421300e+05 3.4468 3.5607 1.8000 0.5180 0.334
  5 7.556540e+05 3.4787 3.5575 1.8000 0.5213 0.334
  6 9.809640e+05 3.5145 3.5540 1.8000 0.5254 0.334
  7 1.211470e+06 3.5529 3.5501 1.8000 0.5304 0.334
  8 1.439900e+06 3.5924 3.5458 1.8000 0.5362 0.334
  9 1.660340e+06 3.6315 3.5419 1.7999 0.5429 0.334
 10 1.869120e+06 3.6691 3.5381 1.7997 0.5502 0.334
 11 2.064500e+06 3.7046 3.5341 1.7994 0.5580 0.334
 12 2.245980e+06 3.7377 3.5306 1.7986 0.5662 0.334
 13 2.413760e+06 3.7684 3.5274 1.7971 0.5746 0.334
 14 2.568430e+06 3.7967 3.5239 1.7942 0.5833 0.411
 15 2.710810e+06 3.8200 3.5205 1.7888 0.5907 0.541
 16 2.844200e+06 3.8399 3.5167 1.7791 0.5974 0.706
 17 2.970940e+06 3.8573 3.5129 1.7618 0.6035 0.895
 18 3.092030e+06 3.8730 3.5079 1.7275 0.6093 1.097
 19 3.207850e+06 3.8875 3.4577 1.7243 0.6149 1.306
 20 3.318230e+06 3.9006 3.4405 1.7196 0.6202 1.518
 21 3.423800e+06 3.9129 3.4314 1.7138 0.6254 1.728
 22 3.524750e+06 3.9244 3.4228 1.6846 0.6304 1.932
 23 3.621300e+06 3.9354 3.3963 1.4148 0.6354 2.101
 24 3.681290e+06 3.9310 3.3750 0.6375 0.6375 2.101
