#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3497 3.5417 5.0000 0.9339 0.355
  2 2.445810e+03 4.3782 3.5382 5.0000 0.9346 0.357
  3 5.113580e+03 4.4051 3.5348 4.9999 0.9350 0.359
  4 8.015110e+03 4.4306 3.5320 4.9997 0.9354 0.362
  5 1.115650e+04 4.4547 3.5289 4.9993 0.9357 0.366
  6 1.452100e+04 4.4770 3.5261 4.9985 0.9360 0.366
  7 1.808080e+04 4.4974 3.5233 4.9971 0.9362 0.354
  8 2.180440e+04 4.5158 3.5213 4.9948 0.9364 0.326
  9 2.566240e+04 4.5320 3.5191 4.9911 0.9366 0.283
 10 2.962880e+04 4.5463 3.5171 4.9854 0.9368 0.228
 11 3.368260e+04 4.5587 3.5156 4.9771 0.9369 0.171
 12 3.780730e+04 4.5693 3.5139 4.9656 0.9370 0.121
 13 4.199050e+04 4.5783 3.5124 4.9501 0.9371 0.087
 14 4.622350e+04 4.5857 3.5113 4.9298 0.9372 0.071
 15 5.050020e+04 4.5916 3.5100 4.9038 0.9373 0.066
 16 5.481680e+04 4.5961 3.5091 4.8713 0.9374 0.065
 17 5.917150e+04 4.5991 3.5078 4.8309 0.9375 0.065
 18 6.356390e+04 4.6006 3.5070 4.7818 0.9375 0.066
 19 6.799480e+04 4.6007 3.5058 4.7220 0.9376 0.067
 20 7.246590e+04 4.5992 3.5049 4.6494 0.9377 0.068
 21 7.698020e+04 4.5958 3.5036 4.5600 0.9377 0.070
 22 8.154180e+04 4.5902 3.5022 4.4484 0.9378 0.071
 23 8.615610e+04 4.5815 3.5006 4.3040 0.9379 0.074
 24 9.083120e+04 4.5681 3.4986 4.1061 0.9380 0.079
 25 9.557830e+04 4.5449 3.4947 3.7869 0.9380 0.095
 26 1.004200e+05 4.4868 3.4826 2.9706 0.9381 0.124
 27 1.054280e+05 4.4348 3.4652 1.9717 0.9384 0.166
