#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2628 3.5421 4.5000 0.8779 0.352
  2 4.345910e+03 4.2856 3.5392 4.5000 0.8788 0.354
  3 9.186990e+03 4.3073 3.5368 4.4999 0.8794 0.358
  4 1.452270e+04 4.3282 3.5341 4.4997 0.8800 0.364
  5 2.035600e+04 4.3479 3.5319 4.4995 0.8805 0.372
  6 2.664600e+04 4.3661 3.5295 4.4990 0.8809 0.383
  7 3.332990e+04 4.3825 3.5272 4.4983 0.8813 0.397
  8 4.033930e+04 4.3972 3.5257 4.4971 0.8816 0.412
  9 4.761040e+04 4.4100 3.5238 4.4955 0.8819 0.430
 10 5.508830e+04 4.4212 3.5226 4.4932 0.8821 0.449
 11 6.272840e+04 4.4309 3.5214 4.4901 0.8823 0.467
 12 7.049570e+04 4.4394 3.5201 4.4862 0.8824 0.483
 13 7.836340e+04 4.4468 3.5192 4.4812 0.8826 0.493
 14 8.631150e+04 4.4534 3.5184 4.4752 0.8827 0.496
 15 9.432520e+04 4.4592 3.5174 4.4680 0.8828 0.490
 16 1.023940e+05 4.4644 3.5166 4.4595 0.8829 0.475
 17 1.105090e+05 4.4691 3.5160 4.4495 0.8830 0.454
 18 1.186660e+05 4.4733 3.5150 4.4379 0.8831 0.426
 19 1.268620e+05 4.4771 3.5144 4.4245 0.8832 0.395
 20 1.350920e+05 4.4806 3.5138 4.4091 0.8833 0.361
 21 1.433570e+05 4.4838 3.5128 4.3914 0.8834 0.066
 22 1.516550e+05 4.4866 3.5124 4.3710 0.8835 0.088
 23 1.599860e+05 4.4891 3.5118 4.3477 0.8836 0.103
 24 1.683520e+05 4.4912 3.5111 4.3208 0.8837 0.114
 25 1.767530e+05 4.4929 3.5101 4.2895 0.8838 0.121
 26 1.851900e+05 4.4940 3.5095 4.2530 0.8839 0.128
 27 1.936650e+05 4.4944 3.5084 4.2102 0.8840 0.134
 28 2.021800e+05 4.4941 3.5076 4.1596 0.8840 0.140
 29 2.107400e+05 4.4929 3.5064 4.0988 0.8841 0.148
 30 2.193460e+05 4.4904 3.5055 4.0248 0.8842 0.159
 31 2.280050e+05 4.4861 3.5040 3.9316 0.8843 0.175
 32 2.367220e+05 4.4794 3.5023 3.8096 0.8844 0.201
 33 2.455050e+05 4.4683 3.4997 3.6360 0.8846 0.241
 34 2.543670e+05 4.4468 3.4952 3.3306 0.8847 0.294
 35 2.633370e+05 4.3755 3.4733 2.2239 0.8849 0.369
