#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9809 3.6147 2.5000 0.7543 0.270
  2 1.941560e+04 3.9995 3.6129 2.5000 0.7560 0.661
  3 5.438990e+04 4.0262 3.6070 2.5000 0.7575 1.688
  4 9.366440e+04 4.0482 3.5929 2.5000 0.7582 2.962
  5 1.341840e+05 4.0647 3.5769 2.4998 0.7587 4.269
  6 1.752670e+05 4.0766 3.5637 2.4992 0.7590 5.521
  7 2.166900e+05 4.0849 3.5531 2.4979 0.7592 6.673
  8 2.583290e+05 4.0906 3.5441 2.4954 0.7594 7.712
  9 3.001290e+05 4.0945 3.5366 2.4912 0.7595 8.642
 10 3.420510e+05 4.0971 3.5304 2.4851 0.7597 9.469
 11 3.840730e+05 4.0988 3.5246 2.4768 0.7597 10.203
 12 4.261810e+05 4.0999 3.5195 2.4662 0.7598 10.855
 13 4.683680e+05 4.1007 3.5151 2.4531 0.7599 11.436
 14 5.106300e+05 4.1012 3.5108 2.4375 0.7599 11.956
 15 5.529710e+05 4.1015 3.5070 2.4195 0.7599 12.424
 16 5.953950e+05 4.1018 3.5032 2.3990 0.7600 12.848
 17 6.379100e+05 4.1019 3.4995 2.3760 0.7600 13.234
 18 6.805250e+05 4.1021 3.4958 2.3505 0.7600 13.586
 19 7.232460e+05 4.1022 3.4925 2.3226 0.7601 13.911
 20 7.660810e+05 4.1023 3.4886 2.2923 0.7601 14.210
 21 8.090380e+05 4.1023 3.4852 2.2595 0.7602 14.488
 22 8.521230e+05 4.1024 3.4816 2.2242 0.7602 14.746
 23 8.953440e+05 4.1025 3.4779 2.1864 0.7603 14.987
 24 9.387060e+05 4.1026 3.4746 2.1462 0.7603 15.212
 25 9.822180e+05 4.1027 3.4707 2.1034 0.7604 15.425
 26 1.025880e+06 4.1027 3.4665 2.0580 0.7604 15.624
 27 1.069710e+06 4.1028 3.4627 2.0100 0.7605 15.813
 28 1.113700e+06 4.1029 3.4586 1.9593 0.7605 15.993
 29 1.157870e+06 4.1030 3.4542 1.9058 0.7606 16.162
 30 1.202210e+06 4.1031 3.4499 1.8495 0.7606 16.324
 31 1.246730e+06 4.1032 3.4453 1.7902 0.7607 16.479
 32 1.291430e+06 4.1033 3.4402 1.7278 0.7608 16.627
 33 1.336330e+06 4.1034 3.4358 1.6624 0.7608 16.770
 34 1.381420e+06 4.1036 3.4306 1.5937 0.7609 16.907
 35 1.426710e+06 4.1037 3.4262 1.5186 0.7610 17.043
