#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8532 3.6184 2.2000 0.6803 0.272
  2 4.192560e+04 3.8763 3.6165 2.2000 0.6827 1.049
  3 1.220450e+05 3.9105 3.6059 2.2000 0.6853 3.253
  4 2.117790e+05 3.9377 3.5791 2.1996 0.6868 5.760
  5 3.032670e+05 3.9565 3.5565 2.1967 0.6877 7.926
  6 3.951320e+05 3.9686 3.5395 2.1877 0.6883 9.637
  7 4.870950e+05 3.9760 3.5260 2.1699 0.6886 10.945
  8 5.791490e+05 3.9804 3.5153 2.1421 0.6888 11.953
  9 6.713620e+05 3.9830 3.5061 2.1041 0.6890 12.750
 10 7.638010e+05 3.9847 3.4978 2.0563 0.6891 13.397
 11 8.565290e+05 3.9857 3.4896 1.9987 0.6892 13.934
 12 9.496000e+05 3.9864 3.4813 1.9316 0.6893 14.388
 13 1.043060e+06 3.9869 3.4731 1.8548 0.6894 14.780
 14 1.136960e+06 3.9873 3.4644 1.7680 0.6896 15.123
 15 1.231330e+06 3.9876 3.4551 1.6710 0.6897 15.429
 16 1.326210e+06 3.9879 3.4451 1.5629 0.6899 15.706
 17 1.421620e+06 3.9882 3.4343 1.4431 0.6900 15.961
 18 1.517580e+06 3.9886 3.4237 1.3108 0.6902 16.196
 19 1.608980e+06 3.9887 3.4164 0.6903 0.6903 16.196
