#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6948 3.6239 1.9000 0.6048 0.277
  2 9.170490e+04 3.7209 3.6217 1.9000 0.6077 1.519
  3 2.725050e+05 3.7631 3.6057 1.8999 0.6116 5.130
  4 4.722560e+05 3.7986 3.5693 1.8967 0.6142 8.650
  5 6.721240e+05 3.8233 3.5401 1.8741 0.6159 11.082
  6 8.704020e+05 3.8388 3.5181 1.8178 0.6170 12.664
  7 1.067880e+06 3.8479 3.4985 1.7244 0.6175 13.716
  8 1.265760e+06 3.8534 3.4800 1.5943 0.6179 14.475
  9 1.464540e+06 3.8570 3.4595 1.4259 0.6183 15.064
 10 1.664450e+06 3.8595 3.4358 1.2139 0.6188 15.525
 11 1.865750e+06 3.8649 3.4142 0.9520 0.6212 15.917
