#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3568 3.6191 4.5000 0.9357 0.296
  2 2.418780e+03 4.3740 3.6177 4.5000 0.9362 0.341
  3 6.103940e+03 4.3963 3.6150 4.5000 0.9365 0.421
  4 9.977490e+03 4.4162 3.6129 4.5000 0.9366 0.507
  5 1.390170e+04 4.4340 3.6104 4.5000 0.9366 0.584
  6 1.785940e+04 4.4499 3.6080 4.5000 0.9367 0.588
  7 2.184780e+04 4.4641 3.6057 4.5000 0.9367 0.426
  8 2.586640e+04 4.4769 3.6042 4.5000 0.9368 0.190
  9 2.991470e+04 4.4884 3.6031 4.5000 0.9368 0.098
 10 3.399220e+04 4.4987 3.6014 4.5000 0.9369 0.098
 11 3.809830e+04 4.5081 3.6000 4.5000 0.9369 0.106
 12 4.223250e+04 4.5165 3.5982 4.5000 0.9370 0.114
 13 4.639420e+04 4.5242 3.5970 4.5000 0.9370 0.124
 14 5.058290e+04 4.5312 3.5953 4.5000 0.9371 0.134
 15 5.479800e+04 4.5376 3.5942 4.5000 0.9372 0.146
 16 5.903920e+04 4.5435 3.5930 4.5000 0.9372 0.158
 17 6.330580e+04 4.5489 3.5915 4.4999 0.9373 0.172
 18 6.759740e+04 4.5539 3.5904 4.4999 0.9373 0.186
 19 7.191360e+04 4.5585 3.5890 4.4999 0.9374 0.202
 20 7.625400e+04 4.5629 3.5879 4.4999 0.9374 0.219
 21 8.061800e+04 4.5669 3.5868 4.4999 0.9375 0.237
 22 8.500540e+04 4.5708 3.5856 4.4999 0.9375 0.256
 23 8.941560e+04 4.5744 3.5845 4.4998 0.9376 0.276
 24 9.384820e+04 4.5778 3.5834 4.4998 0.9376 0.297
 25 9.830290e+04 4.5811 3.5824 4.4998 0.9377 0.320
 26 1.027790e+05 4.5843 3.5810 4.4997 0.9378 0.343
 27 1.072770e+05 4.5874 3.5801 4.4997 0.9378 0.367
 28 1.117960e+05 4.5904 3.5791 4.4996 0.9379 0.393
 29 1.163350e+05 4.5933 3.5781 4.4995 0.9379 0.419
 30 1.208940e+05 4.5961 3.5767 4.4995 0.9380 0.446
 31 1.254730e+05 4.5989 3.5759 4.4994 0.9380 0.474
 32 1.300720e+05 4.6016 3.5749 4.4993 0.9381 0.503
 33 1.346890e+05 4.6043 3.5739 4.4992 0.9381 0.533
 34 1.393250e+05 4.6069 3.5728 4.4991 0.9382 0.563
 35 1.439780e+05 4.6096 3.5715 4.4989 0.9382 0.596
 36 1.486500e+05 4.6122 3.5707 4.4988 0.9383 0.627
 37 1.533390e+05 4.6148 3.5697 4.4986 0.9384 0.659
 38 1.580460e+05 4.6174 3.5687 4.4984 0.9384 0.692
 39 1.627690e+05 4.6200 3.5676 4.4982 0.9385 0.725
 40 1.675100e+05 4.6225 3.5662 4.4980 0.9385 0.758
 41 1.722670e+05 4.6251 3.5654 4.4977 0.9386 0.792
 42 1.770390e+05 4.6277 3.5643 4.4974 0.9387 0.826
 43 1.818280e+05 4.6303 3.5633 4.4971 0.9387 0.860
 44 1.866320e+05 4.6328 3.5621 4.4967 0.9388 0.893
 45 1.914510e+05 4.6354 3.5608 4.4963 0.9388 0.927
