#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3743 3.4839 2.0500 0.5098 0.356
  2 4.728190e+04 3.3812 3.4830 2.0500 0.5104 0.356
  3 9.429820e+04 3.3887 3.4820 2.0500 0.5109 0.356
  4 1.410370e+05 3.3963 3.4811 2.0500 0.5115 0.356
  5 1.874880e+05 3.4040 3.4801 2.0500 0.5121 0.356
  6 2.336380e+05 3.4120 3.4789 2.0500 0.5127 0.356
  7 2.794760e+05 3.4200 3.4780 2.0500 0.5134 0.356
  8 3.249920e+05 3.4282 3.4770 2.0500 0.5141 0.356
  9 3.701740e+05 3.4365 3.4758 2.0500 0.5148 0.356
 10 4.150100e+05 3.4449 3.4748 2.0500 0.5155 0.356
 11 4.594910e+05 3.4533 3.4738 2.0500 0.5163 0.356
 12 5.036050e+05 3.4619 3.4725 2.0500 0.5171 0.356
 13 5.473430e+05 3.4705 3.4715 2.0500 0.5179 0.356
 14 5.906950e+05 3.4791 3.4702 2.0500 0.5188 0.356
 15 6.336520e+05 3.4878 3.4692 2.0500 0.5196 0.356
 16 6.762030e+05 3.4965 3.4679 2.0500 0.5206 0.356
 17 7.183410e+05 3.5052 3.4668 2.0500 0.5215 0.356
 18 7.600570e+05 3.5139 3.4655 2.0500 0.5224 0.356
 19 8.013430e+05 3.5226 3.4644 2.0500 0.5234 0.356
 20 8.421920e+05 3.5313 3.4631 2.0499 0.5244 0.356
 21 8.825950e+05 3.5399 3.4621 2.0499 0.5254 0.356
 22 9.225460e+05 3.5485 3.4607 2.0499 0.5265 0.356
 23 9.620400e+05 3.5571 3.4597 2.0499 0.5276 0.356
 24 1.001070e+06 3.5656 3.4584 2.0499 0.5287 0.356
 25 1.039630e+06 3.5741 3.4573 2.0498 0.5298 0.356
 26 1.077710e+06 3.5825 3.4560 2.0498 0.5310 0.356
 27 1.115320e+06 3.5908 3.4550 2.0498 0.5321 0.356
 28 1.152440e+06 3.5990 3.4537 2.0497 0.5333 0.356
 29 1.189080e+06 3.6072 3.4527 2.0496 0.5345 0.356
 30 1.225230e+06 3.6153 3.4514 2.0496 0.5358 0.356
 31 1.260880e+06 3.6233 3.4501 2.0495 0.5370 0.356
 32 1.296040e+06 3.6313 3.4491 2.0493 0.5383 0.356
 33 1.330700e+06 3.6391 3.4478 2.0492 0.5396 0.356
 34 1.364870e+06 3.6468 3.4469 2.0490 0.5409 0.356
 35 1.398540e+06 3.6545 3.4456 2.0488 0.5422 0.356
 36 1.431700e+06 3.6620 3.4443 2.0485 0.5436 0.356
 37 1.464370e+06 3.6694 3.4434 2.0481 0.5450 0.356
 38 1.496550e+06 3.6767 3.4422 2.0477 0.5463 0.356
 39 1.528230e+06 3.6840 3.4413 2.0473 0.5477 0.356
 40 1.559410e+06 3.6911 3.4400 2.0467 0.5491 0.356
 41 1.590100e+06 3.6981 3.4388 2.0460 0.5505 0.356
 42 1.620300e+06 3.7050 3.4380 2.0451 0.5519 0.356
 43 1.650010e+06 3.7118 3.4367 2.0441 0.5534 0.356
 44 1.679240e+06 3.7184 3.4359 2.0429 0.5548 0.356
 45 1.707990e+06 3.7250 3.4347 2.0415 0.5563 0.356
 46 1.736270e+06 3.7315 3.4335 2.0398 0.5577 0.356
 47 1.764070e+06 3.7378 3.4326 2.0378 0.5592 0.356
 48 1.791410e+06 3.7441 3.4315 2.0353 0.5607 0.356
 49 1.818280e+06 3.7502 3.4302 2.0325 0.5622 0.356
 50 1.844690e+06 3.7563 3.4294 2.0290 0.5636 0.356
 51 1.870660e+06 3.7622 3.4282 2.0249 0.5651 0.356
 52 1.896170e+06 3.7680 3.4269 2.0200 0.5666 0.356
 53 1.921250e+06 3.7738 3.4256 2.0141 0.5681 0.356
 54 1.945890e+06 3.7794 3.4246 2.0069 0.5696 0.356
 55 1.970100e+06 3.7849 3.4233 1.9981 0.5711 0.356
 56 1.993900e+06 3.7903 3.4218 1.9873 0.5726 0.356
 57 2.017270e+06 3.7957 3.4199 1.9735 0.5741 0.356
 58 2.040240e+06 3.8009 3.4183 1.9558 0.5755 0.356
 59 2.062810e+06 3.8061 3.4163 1.9319 0.5770 0.356
 60 2.084990e+06 3.8111 3.4135 1.8975 0.5785 0.356
 61 2.106780e+06 3.8161 3.4092 1.8417 0.5800 0.356
 62 2.128190e+06 3.8209 3.3999 1.7080 0.5815 0.356
 63 2.149260e+06 3.8256 3.3492 0.7949 0.5830 0.356
