#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0589 3.4671 4.5000 0.7556 0.355
  2 6.893170e+03 4.0713 3.4656 4.5000 0.7566 0.355
  3 1.391780e+04 4.0828 3.4640 4.5000 0.7573 0.355
  4 2.114310e+04 4.0937 3.4623 4.4999 0.7580 0.356
  5 2.861430e+04 4.1041 3.4611 4.4999 0.7586 0.356
  6 3.635290e+04 4.1139 3.4596 4.4998 0.7592 0.357
  7 4.436410e+04 4.1231 3.4583 4.4998 0.7597 0.358
  8 5.264190e+04 4.1316 3.4572 4.4997 0.7602 0.359
  9 6.117300e+04 4.1394 3.4560 4.4996 0.7606 0.361
 10 6.993940e+04 4.1466 3.4550 4.4994 0.7610 0.362
 11 7.892080e+04 4.1531 3.4542 4.4992 0.7613 0.364
 12 8.809600e+04 4.1590 3.4531 4.4990 0.7616 0.366
 13 9.744390e+04 4.1643 3.4525 4.4988 0.7619 0.368
 14 1.069440e+05 4.1690 3.4519 4.4985 0.7621 0.370
 15 1.165780e+05 4.1732 3.4510 4.4981 0.7623 0.372
 16 1.263290e+05 4.1769 3.4506 4.4978 0.7625 0.375
 17 1.361800e+05 4.1802 3.4502 4.4974 0.7627 0.377
 18 1.461190e+05 4.1831 3.4498 4.4969 0.7628 0.380
 19 1.561320e+05 4.1857 3.4494 4.4964 0.7629 0.383
 20 1.662090e+05 4.1881 3.4491 4.4959 0.7630 0.385
 21 1.763410e+05 4.1901 3.4488 4.4954 0.7631 0.388
 22 1.865200e+05 4.1920 3.4485 4.4948 0.7631 0.391
 23 1.967390e+05 4.1937 3.4479 4.4942 0.7632 0.394
 24 2.069920e+05 4.1952 3.4477 4.4935 0.7633 0.397
 25 2.172730e+05 4.1966 3.4475 4.4928 0.7633 0.400
 26 2.275790e+05 4.1979 3.4473 4.4921 0.7633 0.403
 27 2.379060e+05 4.1992 3.4471 4.4914 0.7634 0.406
 28 2.482500e+05 4.2003 3.4469 4.4906 0.7634 0.409
 29 2.586090e+05 4.2014 3.4467 4.4899 0.7634 0.413
 30 2.689810e+05 4.2025 3.4465 4.4890 0.7634 0.416
 31 2.793640e+05 4.2035 3.4464 4.4882 0.7635 0.419
 32 2.897560e+05 4.2045 3.4462 4.4873 0.7635 0.422
 33 3.001560e+05 4.2054 3.4460 4.4865 0.7635 0.425
 34 3.105620e+05 4.2064 3.4459 4.4855 0.7635 0.429
 35 3.209750e+05 4.2073 3.4457 4.4846 0.7635 0.432
 36 3.313920e+05 4.2083 3.4455 4.4836 0.7635 0.435
 37 3.418130e+05 4.2092 3.4454 4.4826 0.7635 0.438
 38 3.522380e+05 4.2101 3.4452 4.4816 0.7635 0.442
 39 3.626660e+05 4.2111 3.4450 4.4806 0.7635 0.445
 40 3.730960e+05 4.2121 3.4449 4.4795 0.7635 0.448
 41 3.835290e+05 4.2130 3.4447 4.4784 0.7635 0.452
 42 3.939650e+05 4.2140 3.4445 4.4772 0.7636 0.455
 43 4.044020e+05 4.2150 3.4443 4.4760 0.7636 0.458
 44 4.148400e+05 4.2160 3.4441 4.4748 0.7636 0.461
 45 4.252800e+05 4.2170 3.4440 4.4736 0.7636 0.465
 46 4.357220e+05 4.2181 3.4438 4.4723 0.7636 0.468
 47 4.461650e+05 4.2191 3.4436 4.4709 0.7636 0.471
 48 4.566080e+05 4.2202 3.4434 4.4695 0.7636 0.475
 49 4.670530e+05 4.2213 3.4432 4.4681 0.7636 0.478
 50 4.774990e+05 4.2224 3.4430 4.4666 0.7636 0.481
 51 4.879460e+05 4.2235 3.4428 4.4651 0.7636 0.485
 52 4.983940e+05 4.2246 3.4426 4.4635 0.7636 0.488
 53 5.088430e+05 4.2258 3.4424 4.4618 0.7636 0.491
 54 5.192920e+05 4.2269 3.4422 4.4601 0.7636 0.495
 55 5.297430e+05 4.2281 3.4420 4.4584 0.7636 0.498
 56 5.401940e+05 4.2293 3.4418 4.4565 0.7636 0.501
 57 5.506470e+05 4.2305 3.4416 4.4546 0.7636 0.505
 58 5.611000e+05 4.2318 3.4414 4.4527 0.7636 0.508
 59 5.715540e+05 4.2330 3.4411 4.4506 0.7636 0.511
 60 5.820090e+05 4.2343 3.4409 4.4485 0.7636 0.515
 61 5.924640e+05 4.2355 3.4407 4.4462 0.7636 0.518
 62 6.029210e+05 4.2368 3.4404 4.4439 0.7636 0.522
 63 6.133790e+05 4.2381 3.4402 4.4415 0.7636 0.525
 64 6.238380e+05 4.2394 3.4400 4.4389 0.7636 0.528
 65 6.342970e+05 4.2408 3.4397 4.4363 0.7636 0.532
 66 6.447580e+05 4.2421 3.4395 4.4335 0.7636 0.535
 67 6.552200e+05 4.2434 3.4392 4.4306 0.7636 0.539
 68 6.656830e+05 4.2448 3.4390 4.4276 0.7636 0.542
 69 6.761480e+05 4.2462 3.4387 4.4244 0.7636 0.545
 70 6.866130e+05 4.2476 3.4385 4.4211 0.7636 0.549
 71 6.970800e+05 4.2489 3.4382 4.4176 0.7636 0.552
 72 7.075480e+05 4.2503 3.4379 4.4140 0.7636 0.556
 73 7.180170e+05 4.2518 3.4376 4.4101 0.7636 0.559
 74 7.284880e+05 4.2532 3.4374 4.4061 0.7636 0.563
 75 7.389610e+05 4.2546 3.4371 4.4018 0.7636 0.566
 76 7.494350e+05 4.2560 3.4368 4.3974 0.7636 0.570
 77 7.599110e+05 4.2574 3.4365 4.3926 0.7636 0.573
 78 7.703880e+05 4.2588 3.4362 4.3876 0.7636 0.577
 79 7.808670e+05 4.2603 3.4358 4.3823 0.7636 0.580
 80 7.913490e+05 4.2617 3.4355 4.3768 0.7636 0.584
 81 8.018320e+05 4.2631 3.4352 4.3708 0.7636 0.587
 82 8.123170e+05 4.2645 3.4347 4.3646 0.7636 0.591
 83 8.228050e+05 4.2659 3.4342 4.3579 0.7636 0.594
 84 8.332950e+05 4.2673 3.4338 4.3508 0.7636 0.598
 85 8.437880e+05 4.2687 3.4335 4.3433 0.7636 0.601
