#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3497 3.4848 2.0000 0.5104 0.357
  2 4.709550e+04 3.3575 3.4840 2.0000 0.5110 0.357
  3 9.392450e+04 3.3657 3.4830 2.0000 0.5115 0.357
  4 1.404750e+05 3.3742 3.4817 2.0000 0.5121 0.357
  5 1.867370e+05 3.3827 3.4808 2.0000 0.5127 0.357
  6 2.326960e+05 3.3915 3.4797 2.0000 0.5134 0.357
  7 2.783430e+05 3.4004 3.4785 2.0000 0.5140 0.357
  8 3.236660e+05 3.4094 3.4774 2.0000 0.5147 0.357
  9 3.686540e+05 3.4184 3.4760 2.0000 0.5155 0.357
 10 4.132950e+05 3.4276 3.4750 2.0000 0.5162 0.357
 11 4.575790e+05 3.4369 3.4739 2.0000 0.5170 0.357
 12 5.014960e+05 3.4462 3.4725 2.0000 0.5178 0.357
 13 5.450350e+05 3.4555 3.4714 2.0000 0.5186 0.357
 14 5.881860e+05 3.4649 3.4700 2.0000 0.5195 0.357
 15 6.309410e+05 3.4743 3.4689 2.0000 0.5204 0.357
 16 6.732900e+05 3.4837 3.4675 2.0000 0.5213 0.357
 17 7.152240e+05 3.4931 3.4664 2.0000 0.5222 0.357
 18 7.567360e+05 3.5024 3.4649 2.0000 0.5232 0.357
 19 7.978160e+05 3.5117 3.4638 2.0000 0.5242 0.357
 20 8.384580e+05 3.5210 3.4624 1.9999 0.5252 0.357
 21 8.786540e+05 3.5303 3.4610 1.9999 0.5262 0.357
 22 9.183970e+05 3.5394 3.4599 1.9999 0.5273 0.357
 23 9.576820e+05 3.5486 3.4585 1.9999 0.5284 0.357
 24 9.965030e+05 3.5576 3.4574 1.9999 0.5295 0.357
 25 1.034850e+06 3.5666 3.4560 1.9998 0.5307 0.357
 26 1.072730e+06 3.5755 3.4549 1.9998 0.5318 0.357
 27 1.110130e+06 3.5843 3.4535 1.9997 0.5330 0.357
 28 1.147040e+06 3.5930 3.4521 1.9997 0.5342 0.357
 29 1.183470e+06 3.6016 3.4511 1.9996 0.5354 0.357
 30 1.219410e+06 3.6101 3.4497 1.9995 0.5367 0.357
 31 1.254850e+06 3.6185 3.4487 1.9993 0.5380 0.357
 32 1.289800e+06 3.6268 3.4473 1.9992 0.5393 0.357
 33 1.324260e+06 3.6350 3.4460 1.9990 0.5406 0.357
 34 1.358220e+06 3.6431 3.4450 1.9987 0.5419 0.357
 35 1.391690e+06 3.6511 3.4437 1.9984 0.5432 0.357
 36 1.424650e+06 3.6589 3.4426 1.9980 0.5446 0.357
 37 1.457120e+06 3.6666 3.4414 1.9976 0.5460 0.357
 38 1.489100e+06 3.6742 3.4401 1.9970 0.5473 0.357
 39 1.520580e+06 3.6817 3.4388 1.9963 0.5487 0.357
 40 1.551560e+06 3.6891 3.4379 1.9955 0.5501 0.357
 41 1.582060e+06 3.6963 3.4366 1.9945 0.5516 0.357
 42 1.612070e+06 3.7035 3.4353 1.9933 0.5530 0.357
 43 1.641600e+06 3.7105 3.4345 1.9918 0.5545 0.357
 44 1.670640e+06 3.7174 3.4332 1.9901 0.5559 0.357
 45 1.699210e+06 3.7241 3.4319 1.9880 0.5574 0.357
 46 1.727300e+06 3.7308 3.4310 1.9854 0.5588 0.357
 47 1.754930e+06 3.7373 3.4298 1.9823 0.5603 0.357
 48 1.782090e+06 3.7437 3.4285 1.9786 0.5618 0.357
 49 1.808790e+06 3.7500 3.4272 1.9740 0.5633 0.357
 50 1.835040e+06 3.7562 3.4262 1.9685 0.5648 0.357
 51 1.860840e+06 3.7623 3.4248 1.9617 0.5663 0.357
 52 1.886200e+06 3.7683 3.4234 1.9533 0.5678 0.357
 53 1.911120e+06 3.7741 3.4219 1.9429 0.5693 0.357
 54 1.935610e+06 3.7799 3.4201 1.9295 0.5708 0.357
 55 1.959680e+06 3.7855 3.4183 1.9121 0.5723 0.357
 56 1.983330e+06 3.7910 3.4162 1.8883 0.5738 0.357
 57 2.006570e+06 3.7965 3.4130 1.8534 0.5753 0.357
 58 2.029410e+06 3.8018 3.4088 1.7954 0.5768 0.357
 59 2.051860e+06 3.8069 3.3973 1.6339 0.5783 0.357
