#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4141 3.4846 2.2000 0.5121 0.353
  2 4.636820e+04 3.4207 3.4839 2.2000 0.5127 0.353
  3 9.246710e+04 3.4277 3.4831 2.2000 0.5133 0.353
  4 1.382850e+05 3.4349 3.4819 2.2000 0.5139 0.353
  5 1.838100e+05 3.4423 3.4811 2.2000 0.5145 0.353
  6 2.290300e+05 3.4499 3.4803 2.2000 0.5152 0.353
  7 2.739330e+05 3.4576 3.4791 2.2000 0.5159 0.353
  8 3.185080e+05 3.4654 3.4782 2.2000 0.5166 0.353
  9 3.627430e+05 3.4733 3.4772 2.2000 0.5174 0.353
 10 4.066280e+05 3.4813 3.4760 2.2000 0.5182 0.353
 11 4.501510e+05 3.4894 3.4751 2.2000 0.5190 0.353
 12 4.933020e+05 3.4976 3.4741 2.2000 0.5198 0.353
 13 5.360710e+05 3.5058 3.4729 2.2000 0.5207 0.353
 14 5.784480e+05 3.5141 3.4719 2.2000 0.5216 0.353
 15 6.204240e+05 3.5224 3.4707 2.2000 0.5225 0.353
 16 6.619900e+05 3.5307 3.4697 2.2000 0.5235 0.353
 17 7.031370e+05 3.5391 3.4684 2.2000 0.5245 0.353
 18 7.438570e+05 3.5474 3.4674 2.2000 0.5255 0.353
 19 7.841420e+05 3.5557 3.4664 2.2000 0.5265 0.353
 20 8.239850e+05 3.5640 3.4651 2.2000 0.5276 0.353
 21 8.633800e+05 3.5723 3.4641 2.1999 0.5287 0.353
 22 9.023190e+05 3.5805 3.4629 2.1999 0.5298 0.353
 23 9.407970e+05 3.5887 3.4619 2.1999 0.5309 0.353
 24 9.788080e+05 3.5969 3.4606 2.1999 0.5321 0.353
 25 1.016350e+06 3.6050 3.4596 2.1999 0.5333 0.353
 26 1.053410e+06 3.6130 3.4583 2.1999 0.5345 0.353
 27 1.090000e+06 3.6210 3.4574 2.1998 0.5357 0.353
 28 1.126100e+06 3.6289 3.4561 2.1998 0.5370 0.353
 29 1.161710e+06 3.6367 3.4552 2.1997 0.5382 0.353
 30 1.196830e+06 3.6444 3.4539 2.1997 0.5395 0.353
 31 1.231470e+06 3.6521 3.4530 2.1996 0.5408 0.353
 32 1.265610e+06 3.6596 3.4517 2.1995 0.5422 0.353
 33 1.299250e+06 3.6671 3.4508 2.1994 0.5435 0.353
 34 1.332410e+06 3.6745 3.4496 2.1993 0.5449 0.353
 35 1.365070e+06 3.6818 3.4484 2.1991 0.5463 0.353
 36 1.397230e+06 3.6890 3.4475 2.1989 0.5477 0.353
 37 1.428910e+06 3.6961 3.4466 2.1987 0.5491 0.353
 38 1.460090e+06 3.7031 3.4455 2.1985 0.5505 0.353
 39 1.490780e+06 3.7100 3.4443 2.1982 0.5520 0.353
 40 1.520990e+06 3.7167 3.4435 2.1978 0.5534 0.353
 41 1.550710e+06 3.7234 3.4423 2.1973 0.5549 0.353
 42 1.579950e+06 3.7300 3.4415 2.1968 0.5564 0.353
 43 1.608710e+06 3.7365 3.4404 2.1962 0.5579 0.353
 44 1.637000e+06 3.7428 3.4395 2.1955 0.5594 0.353
 45 1.664820e+06 3.7491 3.4384 2.1947 0.5609 0.353
 46 1.692170e+06 3.7553 3.4373 2.1937 0.5624 0.353
 47 1.719060e+06 3.7613 3.4365 2.1925 0.5639 0.353
 48 1.745500e+06 3.7673 3.4354 2.1911 0.5654 0.353
 49 1.771480e+06 3.7732 3.4347 2.1896 0.5669 0.353
 50 1.797020e+06 3.7789 3.4336 2.1877 0.5685 0.353
 51 1.822120e+06 3.7846 3.4328 2.1855 0.5700 0.353
 52 1.846790e+06 3.7901 3.4317 2.1830 0.5715 0.353
 53 1.871030e+06 3.7956 3.4309 2.1800 0.5731 0.353
 54 1.894850e+06 3.8010 3.4298 2.1766 0.5746 0.353
 55 1.918250e+06 3.8063 3.4287 2.1725 0.5761 0.353
 56 1.941240e+06 3.8114 3.4275 2.1678 0.5777 0.353
 57 1.963840e+06 3.8165 3.4267 2.1622 0.5792 0.353
 58 1.986030e+06 3.8215 3.4255 2.1556 0.5807 0.353
 59 2.007840e+06 3.8265 3.4243 2.1478 0.5822 0.353
 60 2.029260e+06 3.8313 3.4233 2.1383 0.5838 0.353
 61 2.050310e+06 3.8361 3.4220 2.1268 0.5853 0.353
 62 2.070990e+06 3.8407 3.4206 2.1127 0.5868 0.353
 63 2.091310e+06 3.8453 3.4187 2.0949 0.5883 0.353
 64 2.111280e+06 3.8498 3.4169 2.0717 0.5898 0.353
 65 2.130900e+06 3.8543 3.4144 2.0398 0.5913 0.353
 66 2.150180e+06 3.8586 3.4113 1.9917 0.5928 0.353
 67 2.169130e+06 3.8629 3.4054 1.9016 0.5943 0.353
 68 2.187770e+06 3.8670 3.3578 1.2915 0.5958 0.353
