#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.5752 3.6175 2.2330  8.0618 4.3685 0.0000 0.8984 0.0315 0.0151 0.082 0.512  0.733 0.520 0.527 0.260 0.000 0.050 0.000 0.000 0.000 bcheb
  2 4.390712e+06 1.5958 3.6159 2.2060  8.0642 4.3609 0.0000 0.8623 0.0649 0.0165 0.130 0.516  0.736 0.497 0.519 0.265 0.000 0.053 0.000 0.000 0.000 tmincheb
  3 3.851286e+07 1.5652 3.6206 2.2554  8.0831 4.3215 0.0000 0.5825 0.2896 0.0624 0.161 0.535  0.604 0.511 0.539 0.398 0.000 0.070 0.000 0.000 0.000 
  4 8.857350e+07 1.5480 3.6240 2.2862  8.1269 4.3133 0.0000 0.2006 0.4521 0.2771 0.207 0.554  0.350 0.527 0.558 0.651 0.000 0.095 0.000 0.001 0.000 tmaxcheb
  5 1.070043e+08 1.5850 3.6214 2.2388  8.1560 4.3579 0.0000 0.0876 0.4091 0.4322 0.201 0.558  0.309 0.531 0.561 0.689 0.000 0.100 0.000 0.002 0.000 
  6 1.145658e+08 1.6227 3.6183 2.1887  8.1744 4.4001 0.0000 0.0495 0.3597 0.5193 0.199 0.559  0.328 0.533 0.562 0.669 0.000 0.106 0.000 0.003 0.000 
  7 1.171954e+08 1.6610 3.6148 2.1364  8.1891 4.4458 0.0000 0.0288 0.3340 0.5654 0.199 0.559  0.370 0.557 0.560 0.621 0.000 0.117 0.000 0.004 0.000 
  8 1.188549e+08 1.7012 3.6115 2.0830  8.2023 4.4888 0.0000 0.0169 0.3127 0.5982 0.199 0.559  0.417 0.535 0.554 0.568 0.000 0.117 0.000 0.005 0.000 
  9 1.199305e+08 1.7390 3.6079 2.0308  8.2134 4.5269 0.0000 0.0103 0.2980 0.6193 0.200 0.560  0.461 0.535 0.554 0.517 0.000 0.117 0.000 0.005 0.000 
 10 1.206353e+08 1.7787 3.6043 1.9767  8.2241 4.5651 0.0000 0.0061 0.2876 0.6336 0.200 0.560  0.506 0.536 0.553 0.463 0.000 0.117 0.000 0.006 0.000 
 11 1.211050e+08 1.8165 3.6009 1.9253  8.2337 4.6006 0.0000 0.0037 0.2812 0.6424 0.200 0.560  0.546 0.536 0.553 0.408 0.000 0.117 0.000 0.006 0.000 
 12 1.214141e+08 1.8530 3.5977 1.8760  8.2425 4.6344 0.0000 0.0022 0.2772 0.6477 0.200 0.560  0.581 0.537 0.552 0.352 0.000 0.117 0.000 0.006 0.000 
 13 1.216222e+08 1.8939 3.5938 1.8195  8.2520 4.6729 0.0000 0.0012 0.2744 0.6515 0.165 0.560  0.616 0.537 0.552 0.282 0.200 0.204 0.000 0.007 0.000 
 14 1.217567e+08 1.9285 3.5905 1.7717  8.2596 4.7097 0.0000 0.0006 0.2728 0.6536 0.138 0.560  0.643 0.537 0.551 0.201 0.200 0.218 0.000 0.007 0.000 
 15 1.218481e+08 1.9676 3.5869 1.7182  8.2673 4.7553 0.0000 0.0002 0.2718 0.6550 0.103 0.559  0.667 0.537 0.550 0.110 0.200 0.243 0.000 0.007 0.000 
 16 1.219162e+08 2.0081 3.5830 1.6621  8.2723 4.8083 0.0000 0.0000 0.2712 0.6557 0.033 0.559  0.686 0.537 0.550 0.029 0.200 0.264 0.000 0.007 0.000 
 17 1.219740e+08 2.0463 3.5789 1.6075  8.2683 4.8631 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.700 0.537 0.549 0.013 0.200 0.279 0.000 0.007 0.000 
 18 1.220286e+08 2.0802 3.5759 1.5616  8.2680 4.9056 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.713 0.538 0.549 0.019 0.200 0.286 0.000 0.007 0.000 
 19 1.220823e+08 2.1200 3.5720 1.5062  8.2695 4.9494 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.729 0.538 0.549 0.034 0.034 0.297 0.000 0.007 0.000 
 20 1.221411e+08 2.1528 3.5689 1.4610  8.2708 4.9829 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.742 0.538 0.548 0.065 0.043 0.308 0.000 0.007 0.000 
 21 1.221962e+08 2.1805 3.5661 1.4221  8.2683 5.0156 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.751 0.538 0.548 0.177 0.066 0.304 0.000 0.007 0.000 lmaxeagb
 22 1.222642e+08 2.1587 3.5683 1.4527  8.2541 5.0191 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.730 0.539 0.549 0.467 0.200 0.297 0.000 0.006 0.000 
 23 1.223203e+08 2.1136 3.5728 1.5158  8.2424 5.0245 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.704 0.539 0.550 0.340 0.200 0.304 0.000 0.006 0.000 
 24 1.224477e+08 2.0694 3.5769 1.5764  8.2322 5.0574 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.614 0.539 0.550 0.388 0.200 0.304 0.000 0.006 0.000 
 25 1.225804e+08 2.0287 3.5808 1.6327  8.2172 5.0752 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.537 0.539 0.551 0.476 0.200 0.304 0.000 0.006 0.000 
 26 1.228103e+08 1.9959 3.5843 1.6795  8.2024 5.0969 0.0000 0.0000 0.2711 0.6558 0.000 0.559  0.452 0.540 0.551 0.565 0.200 0.308 0.000 0.006 0.000 
