#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3639 3.4698 1.7000 0.5146 0.359
  2 4.575920e+04 3.3726 3.4688 1.7000 0.5152 0.359
  3 9.124520e+04 3.3818 3.4674 1.7000 0.5158 0.359
  4 1.364460e+05 3.3912 3.4663 1.7000 0.5165 0.359
  5 1.813480e+05 3.4007 3.4648 1.7000 0.5172 0.359
  6 2.259400e+05 3.4104 3.4633 1.7000 0.5179 0.359
  7 2.702100e+05 3.4202 3.4621 1.7000 0.5186 0.359
  8 3.141460e+05 3.4301 3.4606 1.7000 0.5194 0.359
  9 3.577370e+05 3.4401 3.4594 1.6999 0.5202 0.359
 10 4.009700e+05 3.4501 3.4579 1.6999 0.5210 0.359
 11 4.438360e+05 3.4602 3.4563 1.6999 0.5219 0.359
 12 4.863240e+05 3.4703 3.4551 1.6999 0.5228 0.359
 13 5.284240e+05 3.4804 3.4535 1.6998 0.5237 0.359
 14 5.701260e+05 3.4905 3.4519 1.6997 0.5246 0.359
 15 6.114210e+05 3.5006 3.4507 1.6997 0.5256 0.359
 16 6.523010e+05 3.5107 3.4491 1.6996 0.5266 0.359
 17 6.927560e+05 3.5207 3.4475 1.6994 0.5276 0.359
 18 7.327790e+05 3.5306 3.4460 1.6993 0.5287 0.359
 19 7.723630e+05 3.5405 3.4447 1.6990 0.5298 0.359
 20 8.115010e+05 3.5503 3.4432 1.6987 0.5309 0.359
 21 8.501860e+05 3.5600 3.4416 1.6984 0.5321 0.359
 22 8.884120e+05 3.5696 3.4401 1.6979 0.5332 0.359
 23 9.261740e+05 3.5791 3.4385 1.6973 0.5344 0.359
 24 9.634670e+05 3.5885 3.4373 1.6965 0.5356 0.359
 25 1.000290e+06 3.5978 3.4358 1.6954 0.5369 0.359
 26 1.036630e+06 3.6070 3.4342 1.6941 0.5381 0.359
 27 1.072490e+06 3.6160 3.4327 1.6924 0.5394 0.359
 28 1.107870e+06 3.6250 3.4311 1.6902 0.5407 0.359
 29 1.142760e+06 3.6338 3.4296 1.6874 0.5421 0.359
 30 1.177170e+06 3.6425 3.4280 1.6837 0.5434 0.359
 31 1.211090e+06 3.6510 3.4263 1.6789 0.5448 0.359
 32 1.244510e+06 3.6594 3.4246 1.6726 0.5462 0.359
 33 1.277450e+06 3.6677 3.4225 1.6641 0.5476 0.359
 34 1.309900e+06 3.6758 3.4206 1.6526 0.5490 0.359
 35 1.341870e+06 3.6838 3.4181 1.6364 0.5505 0.359
 36 1.373350e+06 3.6917 3.4153 1.6124 0.5519 0.359
 37 1.404350e+06 3.6994 3.4113 1.5723 0.5534 0.359
 38 1.434870e+06 3.7068 3.4034 1.4840 0.5549 0.359
 39 1.464940e+06 3.7140 3.3725 0.6872 0.5564 0.359
