#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7025 3.4748 3.0000 0.5654 0.354
  2 3.048990e+04 3.7100 3.4739 3.0000 0.5664 0.355
  3 6.100730e+04 3.7171 3.4728 3.0000 0.5673 0.355
  4 9.184090e+04 3.7242 3.4720 3.0000 0.5680 0.355
  5 1.231030e+05 3.7312 3.4711 3.0000 0.5688 0.356
  6 1.548200e+05 3.7382 3.4700 3.0000 0.5695 0.357
  7 1.869650e+05 3.7450 3.4692 3.0000 0.5702 0.358
  8 2.194910e+05 3.7517 3.4684 3.0000 0.5709 0.360
  9 2.523380e+05 3.7584 3.4673 3.0000 0.5716 0.362
 10 2.854430e+05 3.7649 3.4665 2.9999 0.5723 0.364
 11 3.187490e+05 3.7712 3.4657 2.9999 0.5729 0.366
 12 3.522010e+05 3.7774 3.4647 2.9999 0.5736 0.369
 13 3.857530e+05 3.7834 3.4640 2.9999 0.5743 0.372
 14 4.193630e+05 3.7893 3.4632 2.9999 0.5750 0.375
 15 4.529970e+05 3.7949 3.4623 2.9999 0.5756 0.379
 16 4.866260e+05 3.8004 3.4615 2.9998 0.5763 0.383
 17 5.202240e+05 3.8057 3.4609 2.9998 0.5770 0.387
 18 5.537740e+05 3.8108 3.4602 2.9998 0.5777 0.391
 19 5.872560e+05 3.8157 3.4595 2.9997 0.5783 0.396
 20 6.206570e+05 3.8204 3.4586 2.9997 0.5790 0.401
 21 6.539670e+05 3.8250 3.4581 2.9996 0.5797 0.406
 22 6.871750e+05 3.8293 3.4575 2.9996 0.5804 0.411
 23 7.202740e+05 3.8335 3.4569 2.9995 0.5812 0.417
 24 7.532570e+05 3.8376 3.4564 2.9994 0.5819 0.422
 25 7.861190e+05 3.8415 3.4558 2.9993 0.5826 0.428
 26 8.188550e+05 3.8452 3.4553 2.9992 0.5833 0.435
 27 8.514630e+05 3.8488 3.4544 2.9991 0.5841 0.441
 28 8.839380e+05 3.8523 3.4540 2.9990 0.5848 0.447
 29 9.162790e+05 3.8556 3.4535 2.9989 0.5856 0.454
 30 9.484830e+05 3.8589 3.4531 2.9988 0.5863 0.461
 31 9.805480e+05 3.8620 3.4526 2.9986 0.5871 0.468
 32 1.012470e+06 3.8650 3.4522 2.9985 0.5879 0.475
 33 1.044260e+06 3.8679 3.4517 2.9983 0.5886 0.482
 34 1.075900e+06 3.8708 3.4513 2.9981 0.5894 0.489
 35 1.107400e+06 3.8735 3.4509 2.9979 0.5902 0.496
 36 1.138750e+06 3.8762 3.4505 2.9977 0.5910 0.503
 37 1.169960e+06 3.8788 3.4501 2.9975 0.5917 0.510
 38 1.201030e+06 3.8813 3.4497 2.9972 0.5925 0.518
 39 1.231950e+06 3.8838 3.4493 2.9970 0.5933 0.525
 40 1.262730e+06 3.8862 3.4489 2.9967 0.5941 0.532
 41 1.293360e+06 3.8885 3.4486 2.9964 0.5949 0.540
 42 1.323840e+06 3.8908 3.4485 2.9961 0.5957 0.547
 43 1.354180e+06 3.8931 3.4482 2.9958 0.5965 0.554
 44 1.384370e+06 3.8953 3.4478 2.9954 0.5973 0.561
 45 1.414420e+06 3.8974 3.4475 2.9951 0.5981 0.569
 46 1.444320e+06 3.8996 3.4472 2.9947 0.5989 0.576
 47 1.474070e+06 3.9016 3.4469 2.9943 0.5997 0.584
 48 1.503680e+06 3.9037 3.4466 2.9938 0.6006 0.591
 49 1.533140e+06 3.9057 3.4462 2.9934 0.6014 0.598
 50 1.562460e+06 3.9077 3.4459 2.9929 0.6022 0.606
 51 1.591630e+06 3.9097 3.4455 2.9924 0.6030 0.613
 52 1.620660e+06 3.9117 3.4455 2.9919 0.6038 0.620
 53 1.649540e+06 3.9136 3.4452 2.9913 0.6047 0.628
 54 1.678280e+06 3.9155 3.4449 2.9907 0.6055 0.635
 55 1.706870e+06 3.9174 3.4446 2.9901 0.6063 0.642
 56 1.735310e+06 3.9193 3.4443 2.9894 0.6071 0.649
