#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2723 3.5907 3.0000 0.8617 0.323
  2 6.229670e+03 4.2802 3.5900 3.0000 0.8630 0.424
  3 1.680360e+04 4.2903 3.5880 3.0000 0.8640 0.657
  4 2.840550e+04 4.2984 3.5845 3.0000 0.8643 0.940
  5 4.028950e+04 4.3051 3.5791 2.9999 0.8645 1.244
  6 5.229980e+04 4.3107 3.5661 2.9999 0.8646 1.558
  7 6.439240e+04 4.3155 3.5572 2.9999 0.8647 1.879
  8 7.654640e+04 4.3197 3.5504 2.9998 0.8648 2.201
  9 8.874780e+04 4.3234 3.5455 2.9997 0.8648 2.524
 10 1.009870e+05 4.3269 3.5408 2.9996 0.8649 2.844
 11 1.132550e+05 4.3301 3.5370 2.9995 0.8649 3.160
 12 1.255480e+05 4.3332 3.5334 2.9993 0.8649 3.471
 13 1.378610e+05 4.3362 3.5302 2.9990 0.8650 3.777
 14 1.501900e+05 4.3391 3.5275 2.9987 0.8650 4.077
 15 1.625350e+05 4.3421 3.5249 2.9983 0.8650 4.370
 16 1.748930e+05 4.3450 3.5223 2.9979 0.8650 4.658
 17 1.872630e+05 4.3480 3.5201 2.9973 0.8650 4.939
 18 1.996440e+05 4.3509 3.5176 2.9967 0.8651 5.214
 19 2.120360e+05 4.3540 3.5154 2.9960 0.8651 5.483
 20 2.244370e+05 4.3570 3.5136 2.9951 0.8651 5.746
 21 2.368490e+05 4.3601 3.5117 2.9942 0.8651 6.003
 22 2.492710e+05 4.3632 3.5096 2.9931 0.8651 6.255
 23 2.617020e+05 4.3664 3.5080 2.9919 0.8651 6.501
 24 2.741420e+05 4.3696 3.5062 2.9906 0.8651 6.741
 25 2.865920e+05 4.3728 3.5042 2.9891 0.8652 6.976
 26 2.990510e+05 4.3760 3.5026 2.9875 0.8652 7.206
 27 3.115200e+05 4.3793 3.5009 2.9857 0.8652 7.431
 28 3.239980e+05 4.3826 3.4993 2.9837 0.8652 7.651
 29 3.364860e+05 4.3859 3.4977 2.9816 0.8652 7.866
 30 3.489830e+05 4.3893 3.4960 2.9793 0.8652 8.077
 31 3.614910e+05 4.3927 3.4948 2.9768 0.8652 8.283
 32 3.740080e+05 4.3961 3.4932 2.9742 0.8652 8.485
 33 3.865350e+05 4.3995 3.4916 2.9713 0.8653 8.683
 34 3.990720e+05 4.4029 3.4901 2.9682 0.8653 8.877
 35 4.116200e+05 4.4063 3.4888 2.9647 0.8653 9.067
 36 4.241780e+05 4.4096 3.4871 2.9603 0.8653 9.253
 37 4.367480e+05 4.4129 3.4859 2.9549 0.8653 9.435
 38 4.493310e+05 4.4160 3.4842 2.9485 0.8653 9.614
 39 4.619270e+05 4.4189 3.4830 2.9397 0.8653 9.791
 40 4.745390e+05 4.4212 3.4812 2.9263 0.8654 9.964
 41 4.871720e+05 4.4221 3.4797 2.9010 0.8654 10.136
 42 4.998360e+05 4.4175 3.4774 2.8322 0.8654 10.312
 43 5.125730e+05 4.4081 3.4744 2.7247 0.8654 10.494
 44 5.254200e+05 4.3945 3.4703 2.5837 0.8655 10.688
 45 5.384080e+05 4.3755 3.4651 2.3957 0.8655 10.902
 46 5.515720e+05 4.3523 3.4581 2.1617 0.8656 11.152
 47 5.649380e+05 4.3200 3.4472 1.8025 0.8657 11.490
