#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3499 3.6010 4.5000 0.9553 0.319
  2 2.109470e+03 4.3751 3.5986 4.5000 0.9559 0.337
  3 4.838580e+03 4.4025 3.5959 4.5000 0.9561 0.365
  4 7.985330e+03 4.4296 3.5927 4.5000 0.9562 0.400
  5 1.132020e+04 4.4542 3.5901 4.5000 0.9563 0.434
  6 1.473350e+04 4.4759 3.5877 4.5000 0.9564 0.430
  7 1.818550e+04 4.4950 3.5851 4.5000 0.9565 0.331
  8 2.166310e+04 4.5117 3.5833 4.5000 0.9565 0.170
  9 2.516220e+04 4.5264 3.5820 4.5000 0.9566 0.079
 10 2.868140e+04 4.5394 3.5808 4.5000 0.9566 0.071
 11 3.221980e+04 4.5509 3.5793 4.4999 0.9567 0.074
 12 3.577700e+04 4.5611 3.5779 4.4999 0.9567 0.078
 13 3.935260e+04 4.5702 3.5763 4.4999 0.9567 0.083
 14 4.294630e+04 4.5784 3.5753 4.4999 0.9568 0.088
 15 4.655770e+04 4.5858 3.5742 4.4998 0.9568 0.094
 16 5.018650e+04 4.5924 3.5732 4.4998 0.9569 0.100
 17 5.383250e+04 4.5984 3.5722 4.4997 0.9569 0.106
 18 5.749540e+04 4.6039 3.5713 4.4996 0.9570 0.113
 19 6.117490e+04 4.6089 3.5704 4.4995 0.9570 0.121
 20 6.487080e+04 4.6135 3.5696 4.4994 0.9571 0.129
 21 6.858280e+04 4.6178 3.5687 4.4993 0.9571 0.138
 22 7.231090e+04 4.6218 3.5677 4.4992 0.9572 0.147
 23 7.605470e+04 4.6255 3.5668 4.4990 0.9572 0.157
 24 7.981400e+04 4.6290 3.5661 4.4988 0.9573 0.168
 25 8.358870e+04 4.6323 3.5654 4.4986 0.9573 0.179
 26 8.737860e+04 4.6354 3.5647 4.4984 0.9573 0.190
 27 9.118350e+04 4.6384 3.5640 4.4982 0.9574 0.202
 28 9.500330e+04 4.6412 3.5633 4.4979 0.9574 0.215
 29 9.883770e+04 4.6440 3.5626 4.4976 0.9575 0.228
 30 1.026870e+05 4.6467 3.5618 4.4973 0.9575 0.242
 31 1.065500e+05 4.6493 3.5612 4.4970 0.9576 0.256
 32 1.104270e+05 4.6518 3.5605 4.4966 0.9576 0.271
 33 1.143190e+05 4.6543 3.5598 4.4961 0.9577 0.286
 34 1.182240e+05 4.6567 3.5591 4.4957 0.9577 0.302
 35 1.221440e+05 4.6591 3.5584 4.4952 0.9578 0.319
 36 1.260760e+05 4.6615 3.5577 4.4946 0.9578 0.336
 37 1.300230e+05 4.6638 3.5570 4.4940 0.9579 0.353
 38 1.339820e+05 4.6661 3.5563 4.4933 0.9579 0.371
 39 1.379550e+05 4.6684 3.5556 4.4926 0.9579 0.390
 40 1.419410e+05 4.6707 3.5549 4.4918 0.9580 0.409
 41 1.459400e+05 4.6729 3.5542 4.4909 0.9580 0.429
 42 1.499520e+05 4.6752 3.5535 4.4899 0.9581 0.449
 43 1.539760e+05 4.6774 3.5528 4.4888 0.9581 0.470
 44 1.580130e+05 4.6796 3.5520 4.4877 0.9582 0.491
 45 1.620630e+05 4.6818 3.5513 4.4864 0.9582 0.513
 46 1.661250e+05 4.6840 3.5505 4.4850 0.9583 0.535
 47 1.701990e+05 4.6862 3.5497 4.4834 0.9583 0.558
 48 1.742860e+05 4.6884 3.5490 4.4817 0.9584 0.581
 49 1.783850e+05 4.6905 3.5482 4.4798 0.9584 0.604
 50 1.824960e+05 4.6927 3.5474 4.4777 0.9585 0.628
 51 1.866190e+05 4.6948 3.5465 4.4754 0.9585 0.652
 52 1.907540e+05 4.6969 3.5458 4.4729 0.9586 0.677
 53 1.949020e+05 4.6990 3.5451 4.4701 0.9586 0.701
 54 1.990610e+05 4.7010 3.5444 4.4671 0.9587 0.727
 55 2.032330e+05 4.7030 3.5436 4.4638 0.9587 0.752
 56 2.074160e+05 4.7050 3.5428 4.4601 0.9588 0.777
 57 2.116120e+05 4.7069 3.5421 4.4560 0.9588 0.803
 58 2.158210e+05 4.7088 3.5413 4.4515 0.9589 0.829
 59 2.200410e+05 4.7106 3.5404 4.4466 0.9589 0.855
 60 2.242750e+05 4.7124 3.5396 4.4413 0.9590 0.881
 61 2.285210e+05 4.7142 3.5387 4.4353 0.9590 0.906
 62 2.327800e+05 4.7157 3.5377 4.4281 0.9591 0.932
 63 2.370530e+05 4.7171 3.5364 4.4197 0.9591 0.958
 64 2.413400e+05 4.7184 3.5354 4.4104 0.9592 0.984
 65 2.456420e+05 4.7196 3.5337 4.3998 0.9592 1.009
 66 2.499590e+05 4.7208 3.5307 4.3903 0.9592 1.034
 67 2.542920e+05 4.7220 3.5266 4.3801 0.9593 1.059
 68 2.586390e+05 4.7231 3.5234 4.3688 0.9593 1.083
 69 2.630020e+05 4.7240 3.5205 4.3567 0.9594 1.108
 70 2.673810e+05 4.7247 3.5178 4.3434 0.9594 1.132
 71 2.717770e+05 4.7253 3.5153 4.3287 0.9595 1.155
 72 2.761900e+05 4.7257 3.5129 4.3130 0.9595 1.178
 73 2.806200e+05 4.7260 3.5105 4.2962 0.9595 1.200
 74 2.850700e+05 4.7261 3.5088 4.2785 0.9596 1.221
 75 2.895380e+05 4.7261 3.5069 4.2596 0.9596 1.242
 76 2.940250e+05 4.7259 3.5049 4.2396 0.9596 1.262
 77 2.985330e+05 4.7255 3.5033 4.2185 0.9597 1.281
 78 3.030620e+05 4.7249 3.5016 4.1962 0.9597 1.300
 79 3.076110e+05 4.7242 3.5000 4.1728 0.9597 1.317
 80 3.121820e+05 4.7233 3.4984 4.1481 0.9598 1.334
 81 3.167760e+05 4.7221 3.4967 4.1221 0.9598 1.350
 82 3.213920e+05 4.7208 3.4956 4.0949 0.9598 1.365
