#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4754 3.6080 1.4000 0.5739 0.309
  2 1.194770e+05 3.5297 3.6028 1.4000 0.5769 0.767
  3 2.876720e+05 3.5969 3.5918 1.4000 0.5804 2.167
  4 4.877250e+05 3.6658 3.5539 1.3992 0.5846 4.623
  5 7.011180e+05 3.7237 3.5176 1.3917 0.5888 7.313
  6 9.161880e+05 3.7654 3.4882 1.3604 0.5925 9.476
  7 1.128840e+06 3.7950 3.4630 1.2901 0.5959 11.068
  8 1.336150e+06 3.8166 3.4387 1.1743 0.5994 12.236
  9 1.534490e+06 3.8338 3.4156 1.0137 0.6036 13.134
 10 1.654440e+06 3.8216 3.4093 0.6020 0.6020 13.134
