#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2646 3.5915 3.5000 0.8534 0.301
  2 6.487940e+03 4.2724 3.5907 3.5000 0.8545 0.361
  3 1.720370e+04 4.2822 3.5888 3.5000 0.8553 0.492
  4 2.883250e+04 4.2905 3.5869 3.5000 0.8555 0.647
  5 4.069720e+04 4.2976 3.5844 3.5000 0.8556 0.812
  6 5.266810e+04 4.3039 3.5817 3.5000 0.8557 0.984
  7 6.471230e+04 4.3095 3.5779 3.5000 0.8557 1.162
  8 7.681460e+04 4.3144 3.5703 3.5000 0.8558 1.343
  9 8.896480e+04 4.3189 3.5642 3.4999 0.8558 1.526
 10 1.011540e+05 4.3231 3.5589 3.4999 0.8559 1.712
 11 1.133770e+05 4.3269 3.5546 3.4999 0.8559 1.898
 12 1.256260e+05 4.3306 3.5510 3.4998 0.8559 2.085
 13 1.378990e+05 4.3340 3.5476 3.4997 0.8560 2.271
 14 1.501900e+05 4.3374 3.5447 3.4996 0.8560 2.456
 15 1.624980e+05 4.3407 3.5416 3.4995 0.8560 2.640
 16 1.748200e+05 4.3439 3.5393 3.4994 0.8560 2.824
 17 1.871550e+05 4.3472 3.5367 3.4993 0.8560 3.005
 18 1.995010e+05 4.3504 3.5345 3.4991 0.8560 3.185
 19 2.118570e+05 4.3536 3.5323 3.4989 0.8560 3.364
 20 2.242220e+05 4.3568 3.5302 3.4986 0.8561 3.540
 21 2.365960e+05 4.3600 3.5281 3.4984 0.8561 3.715
 22 2.489770e+05 4.3632 3.5260 3.4980 0.8561 3.888
 23 2.613670e+05 4.3665 3.5244 3.4977 0.8561 4.060
 24 2.737640e+05 4.3698 3.5223 3.4973 0.8561 4.229
 25 2.861680e+05 4.3732 3.5207 3.4969 0.8561 4.396
 26 2.985800e+05 4.3765 3.5190 3.4964 0.8561 4.560
 27 3.109980e+05 4.3799 3.5170 3.4958 0.8561 4.722
 28 3.234230e+05 4.3833 3.5154 3.4952 0.8561 4.885
 29 3.358550e+05 4.3868 3.5138 3.4946 0.8561 5.043
 30 3.482940e+05 4.3902 3.5121 3.4938 0.8561 5.193
 31 3.607390e+05 4.3937 3.5099 3.4931 0.8561 5.331
 32 3.731910e+05 4.3973 3.5077 3.4922 0.8561 5.448
 33 3.856510e+05 4.4008 3.5053 3.4912 0.8562 5.534
 34 3.981170e+05 4.4044 3.5024 3.4902 0.8562 5.579
 35 4.105900e+05 4.4080 3.4988 3.4891 0.8562 5.572
 36 4.230700e+05 4.4116 3.4955 3.4880 0.8562 5.511
 37 4.355580e+05 4.4153 3.4920 3.4867 0.8562 5.396
 38 4.480530e+05 4.4190 3.4885 3.4855 0.8562 5.221
 39 4.605560e+05 4.4227 3.4852 3.4842 0.8562 4.987
 40 4.730660e+05 4.4264 3.4821 3.4830 0.8562 4.696
 41 4.855840e+05 4.4302 3.4793 3.4818 0.8562 4.342
 42 4.981090e+05 4.4340 3.4771 3.4807 0.8562 3.930
 43 5.106420e+05 4.4378 3.4756 3.4797 0.8562 3.471
 44 5.231830e+05 4.4417 3.4747 3.4788 0.8562 2.982
 45 5.357300e+05 4.4456 3.4745 3.4780 0.8562 2.476
 46 5.482850e+05 4.4496 3.4753 3.4774 0.8563 1.972
 47 5.608470e+05 4.4536 3.4775 3.4769 0.8563 1.503
 48 5.734150e+05 4.4576 3.4822 3.4765 0.8563 1.108
 49 5.859900e+05 4.4617 3.4956 3.4763 0.8563 0.813
 50 5.985710e+05 4.4654 3.5267 3.4723 0.8563 0.636
 51 6.111630e+05 4.4687 3.5274 3.4662 0.8563 0.550
 52 6.237680e+05 4.4722 3.5268 3.4604 0.8563 0.515
 53 6.363860e+05 4.4755 3.5263 3.4539 0.8563 0.502
 54 6.490190e+05 4.4788 3.5255 3.4465 0.8563 0.499
 55 6.616680e+05 4.4818 3.5246 3.4381 0.8563 0.499
 56 6.743330e+05 4.4848 3.5237 3.4284 0.8563 0.501
 57 6.870170e+05 4.4875 3.5228 3.4172 0.8564 0.504
 58 6.997220e+05 4.4899 3.5216 3.4044 0.8564 0.508
 59 7.124490e+05 4.4921 3.5205 3.3896 0.8564 0.513
 60 7.252020e+05 4.4939 3.5196 3.3724 0.8564 0.518
 61 7.379830e+05 4.4953 3.5187 3.3525 0.8564 0.524
 62 7.507960e+05 4.4962 3.5177 3.3295 0.8564 0.531
 63 7.636450e+05 4.4964 3.5167 3.3027 0.8564 0.539
 64 7.765350e+05 4.4960 3.5157 3.2714 0.8564 0.548
 65 7.894710e+05 4.4946 3.5146 3.2348 0.8565 0.559
 66 8.024600e+05 4.4922 3.5134 3.1916 0.8565 0.573
 67 8.155090e+05 4.4884 3.5120 3.1404 0.8565 0.591
 68 8.286280e+05 4.4829 3.5108 3.0787 0.8565 0.619
 69 8.418280e+05 4.4749 3.5094 3.0019 0.8566 0.667
 70 8.551240e+05 4.4640 3.5077 2.9079 0.8566 0.757
 71 8.685350e+05 4.4482 3.5059 2.7832 0.8566 0.937
 72 8.820880e+05 4.4243 3.5012 2.6073 0.8567 1.211
 73 8.958290e+05 4.4165 3.4534 2.5362 0.8567 1.506
 74 9.096690e+05 4.4031 3.4411 2.4284 0.8568 1.822
 75 9.236190e+05 4.3842 3.4325 2.2831 0.8568 2.166
 76 9.377100e+05 4.3583 3.4232 2.0839 0.8569 2.562
 77 9.519800e+05 4.3220 3.4119 1.7825 0.8569 3.077
