#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2834 3.5118 1.8000 0.5091 0.347
  2 7.079050e+04 3.2950 3.5105 1.8000 0.5097 0.347
  3 1.420560e+05 3.3075 3.5089 1.8000 0.5105 0.347
  4 2.138150e+05 3.3203 3.5075 1.8000 0.5112 0.347
  5 2.860850e+05 3.3337 3.5060 1.8000 0.5121 0.347
  6 3.588820e+05 3.3475 3.5042 1.8000 0.5130 0.347
  7 4.322170e+05 3.3618 3.5026 1.8000 0.5139 0.347
  8 5.060990e+05 3.3764 3.5006 1.8000 0.5150 0.347
  9 5.805330e+05 3.3915 3.4990 1.8000 0.5161 0.347
 10 6.555180e+05 3.4069 3.4972 1.8000 0.5173 0.347
 11 7.310460e+05 3.4226 3.4952 1.8000 0.5186 0.347
 12 8.071060e+05 3.4387 3.4930 1.8000 0.5199 0.347
 13 8.836750e+05 3.4550 3.4912 1.8000 0.5214 0.347
 14 9.607240e+05 3.4716 3.4889 1.8000 0.5230 0.347
 15 1.038210e+06 3.4884 3.4870 1.8000 0.5246 0.347
 16 1.116100e+06 3.5054 3.4847 1.7999 0.5264 0.347
 17 1.194310e+06 3.5225 3.4824 1.7999 0.5283 0.347
 18 1.272790e+06 3.5398 3.4804 1.7999 0.5303 0.347
 19 1.351450e+06 3.5571 3.4780 1.7998 0.5325 0.347
 20 1.430190e+06 3.5745 3.4756 1.7997 0.5347 0.347
 21 1.508920e+06 3.5918 3.4732 1.7995 0.5371 0.347
 22 1.587510e+06 3.6092 3.4708 1.7992 0.5397 0.347
 23 1.665830e+06 3.6264 3.4687 1.7988 0.5424 0.347
 24 1.743770e+06 3.6435 3.4663 1.7981 0.5452 0.347
 25 1.821170e+06 3.6605 3.4639 1.7970 0.5481 0.347
 26 1.897890e+06 3.6772 3.4615 1.7953 0.5512 0.347
 27 1.973800e+06 3.6937 3.4590 1.7927 0.5544 0.347
 28 2.048760e+06 3.7099 3.4565 1.7885 0.5578 0.347
 29 2.122640e+06 3.7259 3.4539 1.7819 0.5612 0.347
 30 2.195310e+06 3.7414 3.4509 1.7712 0.5648 0.347
 31 2.266660e+06 3.7567 3.4478 1.7531 0.5685 0.347
 32 2.336600e+06 3.7715 3.4438 1.7207 0.5722 0.347
 33 2.405050e+06 3.7860 3.4374 1.6482 0.5761 0.347
