#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4182 3.4864 1.6000 0.5154 0.355
  2 6.739710e+04 3.4274 3.4850 1.6000 0.5162 0.355
  3 1.353380e+05 3.4373 3.4839 1.6000 0.5170 0.355
  4 2.038430e+05 3.4478 3.4823 1.5999 0.5179 0.355
  5 2.729340e+05 3.4587 3.4810 1.5999 0.5189 0.355
  6 3.426240e+05 3.4701 3.4793 1.5999 0.5199 0.355
  7 4.129260e+05 3.4820 3.4780 1.5998 0.5211 0.355
  8 4.838430e+05 3.4942 3.4761 1.5998 0.5223 0.355
  9 5.553750e+05 3.5069 3.4747 1.5997 0.5236 0.355
 10 6.275120e+05 3.5199 3.4727 1.5995 0.5250 0.355
 11 7.002350e+05 3.5333 3.4711 1.5993 0.5265 0.355
 12 7.735180e+05 3.5471 3.4691 1.5990 0.5281 0.355
 13 8.473220e+05 3.5611 3.4671 1.5985 0.5299 0.355
 14 9.215950e+05 3.5754 3.4649 1.5979 0.5317 0.355
 15 9.962750e+05 3.5899 3.4628 1.5969 0.5337 0.355
 16 1.071290e+06 3.6046 3.4609 1.5955 0.5358 0.355
 17 1.146540e+06 3.6195 3.4586 1.5932 0.5380 0.355
 18 1.221940e+06 3.6345 3.4563 1.5898 0.5404 0.355
 19 1.297360e+06 3.6496 3.4538 1.5845 0.5429 0.355
 20 1.372680e+06 3.6647 3.4508 1.5760 0.5456 0.355
 21 1.447770e+06 3.6798 3.4479 1.5618 0.5484 0.355
 22 1.522490e+06 3.6948 3.4440 1.5361 0.5514 0.355
 23 1.596700e+06 3.7098 3.4382 1.4804 0.5545 0.355
 24 1.670270e+06 3.7239 3.3909 0.7991 0.5577 0.355
