#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3252 3.4850 5.6900 0.8646 0.357
  2 3.452440e+03 4.3358 3.4839 5.6899 0.8653 0.358
  3 7.030490e+03 4.3458 3.4827 5.6899 0.8658 0.358
  4 1.074980e+04 4.3554 3.4812 5.6898 0.8664 0.358
  5 1.462530e+04 4.3647 3.4802 5.6897 0.8669 0.359
  6 1.866250e+04 4.3737 3.4788 5.6895 0.8673 0.359
  7 2.285990e+04 4.3822 3.4778 5.6893 0.8678 0.360
  8 2.721110e+04 4.3903 3.4768 5.6890 0.8682 0.361
  9 3.170710e+04 4.3980 3.4754 5.6887 0.8685 0.362
 10 3.633720e+04 4.4053 3.4747 5.6882 0.8689 0.364
 11 4.108980e+04 4.4121 3.4739 5.6877 0.8692 0.365
 12 4.595330e+04 4.4186 3.4731 5.6871 0.8696 0.367
 13 5.091670e+04 4.4246 3.4720 5.6863 0.8698 0.369
 14 5.596950e+04 4.4302 3.4713 5.6854 0.8701 0.371
 15 6.110220e+04 4.4355 3.4707 5.6844 0.8704 0.373
 16 6.630610e+04 4.4405 3.4700 5.6831 0.8706 0.375
 17 7.157380e+04 4.4452 3.4690 5.6818 0.8709 0.377
 18 7.689830e+04 4.4497 3.4685 5.6801 0.8711 0.379
 19 8.227400e+04 4.4539 3.4680 5.6783 0.8713 0.381
 20 8.769570e+04 4.4580 3.4674 5.6763 0.8716 0.383
 21 9.315910e+04 4.4618 3.4669 5.6740 0.8718 0.385
 22 9.866040e+04 4.4656 3.4664 5.6714 0.8720 0.386
 23 1.041960e+05 4.4692 3.4655 5.6686 0.8722 0.387
 24 1.097650e+05 4.4727 3.4650 5.6654 0.8724 0.387
 25 1.153620e+05 4.4761 3.4646 5.6618 0.8725 0.387
 26 1.209880e+05 4.4794 3.4641 5.6579 0.8727 0.386
 27 1.266400e+05 4.4827 3.4636 5.6535 0.8729 0.385
 28 1.323170e+05 4.4858 3.4627 5.6487 0.8731 0.383
 29 1.380180e+05 4.4889 3.4623 5.6433 0.8733 0.380
 30 1.437420e+05 4.4920 3.4618 5.6374 0.8735 0.377
 31 1.494880e+05 4.4950 3.4613 5.6309 0.8736 0.374
 32 1.552570e+05 4.4979 3.4605 5.6236 0.8738 0.370
 33 1.610460e+05 4.5008 3.4601 5.6155 0.8740 0.365
 34 1.668570e+05 4.5036 3.4595 5.6066 0.8742 0.360
 35 1.726900e+05 4.5064 3.4587 5.5966 0.8743 0.354
 36 1.785430e+05 4.5090 3.4582 5.5855 0.8745 0.348
 37 1.844190e+05 4.5116 3.4577 5.5732 0.8747 0.342
 38 1.903160e+05 4.5141 3.4569 5.5594 0.8748 0.335
 39 1.962360e+05 4.5165 3.4564 5.5439 0.8750 0.327
 40 2.021790e+05 4.5188 3.4554 5.5266 0.8752 0.319
 41 2.081470e+05 4.5209 3.4550 5.5073 0.8753 0.311
 42 2.141400e+05 4.5228 3.4540 5.4854 0.8755 0.303
 43 2.201590e+05 4.5246 3.4535 5.4607 0.8756 0.295
 44 2.262060e+05 4.5261 3.4525 5.4327 0.8758 0.287
 45 2.322840e+05 4.5273 3.4520 5.4008 0.8759 0.279
 46 2.383940e+05 4.5282 3.4510 5.3645 0.8761 0.271
 47 2.445390e+05 4.5287 3.4504 5.3226 0.8762 0.263
 48 2.507220e+05 4.5287 3.4493 5.2739 0.8764 0.256
 49 2.569470e+05 4.5281 3.4485 5.2171 0.8765 0.249
 50 2.632200e+05 4.5266 3.4475 5.1497 0.8766 0.244
 51 2.695450e+05 4.5241 3.4461 5.0692 0.8767 0.239
 52 2.759300e+05 4.5203 3.4451 4.9703 0.8768 0.237
 53 2.823850e+05 4.5144 3.4434 4.8452 0.8769 0.236
 54 2.889200e+05 4.5056 3.4413 4.6776 0.8770 0.239
 55 2.955530e+05 4.4910 3.4381 4.4266 0.8770 0.246
 56 3.023080e+05 4.4585 3.4308 3.8951 0.8771 0.256
 57 3.092420e+05 4.3864 3.4028 2.5013 0.8772 0.267
