#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1061 3.5262 3.0000 0.7748 0.341
  2 1.262790e+04 4.1199 3.5242 2.9992 0.7765 0.350
  3 2.755750e+04 4.1334 3.5227 2.9978 0.7776 0.368
  4 4.459480e+04 4.1466 3.5208 2.9956 0.7787 0.398
  5 6.352930e+04 4.1588 3.5190 2.9922 0.7798 0.442
  6 8.399020e+04 4.1695 3.5178 2.9873 0.7807 0.498
  7 1.055910e+05 4.1786 3.5163 2.9806 0.7815 0.568
  8 1.280060e+05 4.1862 3.5153 2.9718 0.7823 0.648
  9 1.509930e+05 4.1926 3.5143 2.9606 0.7829 0.738
 10 1.743760e+05 4.1980 3.5132 2.9467 0.7836 0.836
 11 1.980340e+05 4.2027 3.5124 2.9296 0.7842 0.941
 12 2.218820e+05 4.2069 3.5111 2.9087 0.7847 1.051
 13 2.458570e+05 4.2112 3.5108 2.9085 0.7853 1.167
 14 2.698880e+05 4.2154 3.5104 2.9083 0.7859 1.286
 15 2.939900e+05 4.2195 3.5101 2.9080 0.7865 1.408
 16 3.181370e+05 4.2237 3.5094 2.9077 0.7870 1.534
 17 3.423070e+05 4.2280 3.5090 2.9075 0.7876 1.662
 18 3.664840e+05 4.2324 3.5086 2.9071 0.7881 1.792
 19 3.906520e+05 4.2369 3.5082 2.9068 0.7887 1.924
 20 4.147970e+05 4.2415 3.5074 2.9064 0.7893 2.057
 21 4.389090e+05 4.2462 3.5070 2.9060 0.7898 2.191
 22 4.629780e+05 4.2511 3.5066 2.9056 0.7904 2.326
 23 4.869940e+05 4.2561 3.5062 2.9051 0.7909 2.461
 24 5.109500e+05 4.2613 3.5054 2.9046 0.7915 2.597
 25 5.348390e+05 4.2665 3.5049 2.9040 0.7920 2.732
 26 5.586540e+05 4.2719 3.5044 2.9034 0.7926 2.867
 27 5.823910e+05 4.2774 3.5035 2.9027 0.7932 3.002
 28 6.060440e+05 4.2830 3.5030 2.9014 0.7937 3.136
 29 6.296100e+05 4.2885 3.5024 2.8981 0.7943 3.269
 30 6.530840e+05 4.2934 3.5014 2.8864 0.7949 3.401
 31 6.764650e+05 4.2967 3.5001 2.8555 0.7954 3.534
 32 6.997440e+05 4.2983 3.4985 2.8062 0.7960 3.667
 33 7.228800e+05 4.2984 3.4968 2.7405 0.7967 3.801
 34 7.458270e+05 4.2965 3.4942 2.6552 0.7973 3.934
 35 7.685370e+05 4.2930 3.4918 2.5513 0.7981 4.069
 36 7.909300e+05 4.2865 3.4880 2.4150 0.7990 4.205
 37 8.129210e+05 4.2773 3.4835 2.2457 0.8000 4.342
 38 8.343510e+05 4.2633 3.4771 2.0044 0.8013 4.478
 39 8.550380e+05 4.2424 3.4667 1.6123 0.8030 4.604
