#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5809 3.5542 1.9000 0.5586 0.334
  2 1.044020e+05 3.6100 3.5513 1.9000 0.5613 0.334
  3 2.270180e+05 3.6464 3.5475 1.9000 0.5652 0.334
  4 3.658050e+05 3.6880 3.5431 1.8999 0.5705 0.334
  5 5.130300e+05 3.7310 3.5383 1.8997 0.5771 0.394
  6 6.591290e+05 3.7690 3.5336 1.8992 0.5837 0.521
  7 7.998900e+05 3.8010 3.5287 1.8980 0.5902 0.700
  8 9.350370e+05 3.8278 3.5237 1.8953 0.5963 0.917
  9 1.064780e+06 3.8502 3.5181 1.8895 0.6022 1.160
 10 1.189320e+06 3.8692 3.4672 1.8866 0.6077 1.420
 11 1.308810e+06 3.8854 3.4536 1.8825 0.6131 1.687
 12 1.423490e+06 3.8996 3.4455 1.8774 0.6182 1.955
 13 1.533520e+06 3.9121 3.4387 1.8711 0.6231 2.219
 14 1.639040e+06 3.9235 3.4328 1.8638 0.6279 2.477
 15 1.740210e+06 3.9339 3.4282 1.8554 0.6326 2.727
 16 1.837190e+06 3.9437 3.4236 1.8460 0.6371 2.966
 17 1.930120e+06 3.9530 3.4186 1.8257 0.6417 3.196
 18 2.019170e+06 3.9619 3.4013 1.6301 0.6462 3.404
 19 2.085030e+06 3.9645 3.3652 0.6486 0.6486 3.404
