#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4814 3.5534 1.6000 0.5430 0.334
  2 1.221450e+05 3.5139 3.5502 1.6000 0.5455 0.334
  3 2.636390e+05 3.5540 3.5460 1.6000 0.5490 0.334
  4 4.231690e+05 3.6003 3.5406 1.5999 0.5537 0.334
  5 5.938710e+05 3.6493 3.5355 1.5996 0.5597 0.334
  6 7.656940e+05 3.6970 3.5300 1.5986 0.5669 0.334
  7 9.306460e+05 3.7406 3.5253 1.5958 0.5750 0.334
  8 1.084850e+06 3.7793 3.5203 1.5880 0.5836 0.334
  9 1.227260e+06 3.8133 3.5159 1.5690 0.5925 0.426
 10 1.358130e+06 3.8407 3.5096 1.5183 0.6004 0.574
 11 1.480200e+06 3.8634 3.4882 1.1530 0.6078 0.667
