#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9491 3.5347 2.5000 0.6603 0.339
  2 3.862170e+04 3.9599 3.5336 2.4996 0.6629 0.352
  3 8.513710e+04 3.9716 3.5322 2.4990 0.6657 0.390
  4 1.381010e+05 3.9835 3.5305 2.4980 0.6687 0.467
  5 1.959610e+05 3.9948 3.5284 2.4964 0.6718 0.591
  6 2.569120e+05 4.0047 3.5259 2.4942 0.6748 0.763
  7 3.195040e+05 4.0130 3.5231 2.4908 0.6776 0.974
  8 3.827810e+05 4.0199 3.5180 2.4889 0.6803 1.213
  9 4.461510e+05 4.0256 3.4695 2.4873 0.6827 1.467
 10 5.092740e+05 4.0305 3.4603 2.4852 0.6849 1.728
 11 5.719350e+05 4.0348 3.4549 2.4826 0.6870 1.987
 12 6.339940e+05 4.0386 3.4507 2.4795 0.6890 2.241
 13 6.953480e+05 4.0421 3.4470 2.4758 0.6909 2.491
 14 7.559300e+05 4.0454 3.4441 2.4717 0.6928 2.733
 15 8.156910e+05 4.0486 3.4415 2.4670 0.6946 2.969
 16 8.745990e+05 4.0516 3.4389 2.4618 0.6963 3.197
 17 9.326290e+05 4.0546 3.4366 2.4560 0.6981 3.419
 18 9.897690e+05 4.0575 3.4348 2.4497 0.6998 3.632
 19 1.046010e+06 4.0604 3.4328 2.4429 0.7015 3.839
 20 1.101350e+06 4.0632 3.4309 2.4356 0.7032 4.037
 21 1.155800e+06 4.0661 3.4288 2.4278 0.7049 4.229
 22 1.209360e+06 4.0689 3.4273 2.4194 0.7066 4.414
 23 1.262020e+06 4.0717 3.4256 2.4092 0.7083 4.593
 24 1.313790e+06 4.0746 3.4236 2.3919 0.7100 4.767
 25 1.364660e+06 4.0774 3.4195 2.3367 0.7118 4.936
 26 1.414630e+06 4.0805 3.4066 2.1310 0.7136 5.104
