#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2157 3.5892 2.2000 0.5069 0.336
  2 1.704040e+05 3.2396 3.5871 2.2000 0.5081 0.336
  3 3.547220e+05 3.2675 3.5847 2.2000 0.5096 0.336
  4 5.537710e+05 3.2995 3.5819 2.2000 0.5116 0.336
  5 7.673510e+05 3.3356 3.5786 2.2000 0.5140 0.336
  6 9.936710e+05 3.3755 3.5750 2.2000 0.5169 0.336
  7 1.229070e+06 3.4183 3.5711 2.2000 0.5205 0.336
  8 1.468410e+06 3.4628 3.5670 2.2000 0.5248 0.336
  9 1.706140e+06 3.5076 3.5628 2.2000 0.5297 0.336
 10 1.937490e+06 3.5515 3.5587 2.2000 0.5353 0.336
 11 2.159100e+06 3.5935 3.5547 2.2000 0.5415 0.336
 12 2.369020e+06 3.6332 3.5504 2.2000 0.5481 0.336
 13 2.566350e+06 3.6702 3.5469 2.2000 0.5552 0.336
 14 2.750870e+06 3.7045 3.5436 2.1999 0.5626 0.336
 15 2.922800e+06 3.7362 3.5405 2.1999 0.5702 0.336
 16 3.082600e+06 3.7654 3.5376 2.1998 0.5779 0.336
 17 3.230900e+06 3.7923 3.5345 2.1996 0.5858 0.336
 18 3.368430e+06 3.8172 3.5321 2.1992 0.5936 0.395
 19 3.495960e+06 3.8373 3.5294 2.1986 0.6002 0.498
 20 3.616710e+06 3.8540 3.5265 2.1977 0.6058 0.632
 21 3.733200e+06 3.8685 3.5237 2.1963 0.6108 0.789
 22 3.846620e+06 3.8812 3.5207 2.1942 0.6152 0.964
 23 3.957520e+06 3.8925 3.5165 2.1930 0.6193 1.151
 24 4.066120e+06 3.9027 3.4689 2.1905 0.6231 1.346
 25 4.172510e+06 3.9119 3.4570 2.1871 0.6266 1.546
 26 4.276690e+06 3.9204 3.4499 2.1829 0.6300 1.749
 27 4.378630e+06 3.9282 3.4447 2.1780 0.6332 1.951
 28 4.478330e+06 3.9355 3.4402 2.1723 0.6362 2.151
 29 4.575740e+06 3.9423 3.4360 2.1659 0.6392 2.349
 30 4.670870e+06 3.9489 3.4321 2.1588 0.6421 2.542
 31 4.763700e+06 3.9551 3.4290 2.1508 0.6449 2.732
 32 4.854250e+06 3.9611 3.4254 2.1422 0.6477 2.917
 33 4.942510e+06 3.9669 3.4227 2.1328 0.6505 3.096
 34 5.028520e+06 3.9725 3.4200 2.1227 0.6532 3.271
 35 5.112280e+06 3.9780 3.4172 2.1116 0.6560 3.440
 36 5.193840e+06 3.9833 3.4142 2.0911 0.6587 3.604
 37 5.273230e+06 3.9887 3.4044 1.9694 0.6615 3.763
