#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.4587 3.5361 6.0000 0.9894 0.351
  2 1.293850e+03 4.4896 3.5324 6.0000 0.9898 0.350
  3 2.671280e+03 4.5185 3.5289 5.9999 0.9900 0.343
  4 4.146050e+03 4.5460 3.5255 5.9997 0.9902 0.326
  5 5.722810e+03 4.5723 3.5222 5.9992 0.9904 0.297
  6 7.395030e+03 4.5971 3.5192 5.9984 0.9905 0.255
  7 9.151040e+03 4.6202 3.5163 5.9967 0.9907 0.205
  8 1.097780e+04 4.6416 3.5137 5.9937 0.9908 0.152
  9 1.286300e+04 4.6610 3.5111 5.9885 0.9909 0.108
 10 1.479620e+04 4.6786 3.5089 5.9798 0.9910 0.080
 11 1.676910e+04 4.6941 3.5068 5.9661 0.9911 0.068
 12 1.877600e+04 4.7077 3.5048 5.9452 0.9911 0.065
 13 2.081330e+04 4.7190 3.5030 5.9143 0.9912 0.065
 14 2.287940e+04 4.7280 3.5013 5.8700 0.9913 0.065
 15 2.497500e+04 4.7343 3.4997 5.8081 0.9913 0.067
 16 2.710270e+04 4.7376 3.4981 5.7226 0.9914 0.068
 17 2.926690e+04 4.7363 3.4965 5.6009 0.9914 0.068
 18 3.147580e+04 4.7308 3.4948 5.4421 0.9915 0.069
 19 3.373750e+04 4.7193 3.4930 5.2253 0.9916 0.070
 20 3.606360e+04 4.6983 3.4904 4.9103 0.9916 0.073
 21 3.847160e+04 4.6573 3.4859 4.3712 0.9917 0.074
 22 4.099450e+04 4.6005 3.4780 3.6199 0.9918 0.081
 23 4.364330e+04 4.5530 3.4682 2.9126 0.9918 0.094
 24 4.635780e+04 4.5189 3.4588 2.2750 0.9920 0.113
 25 4.903180e+04 4.5006 3.4587 1.7833 0.9923 0.134
