#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2428 3.5752 1.8000 0.5063 0.330
  2 1.731650e+05 3.2643 3.5733 1.8000 0.5075 0.330
  3 3.602880e+05 3.2895 3.5710 1.8000 0.5090 0.330
  4 5.622010e+05 3.3186 3.5683 1.8000 0.5109 0.330
  5 7.787510e+05 3.3517 3.5652 1.8000 0.5133 0.330
  6 1.008230e+06 3.3886 3.5617 1.8000 0.5162 0.330
  7 1.247060e+06 3.4284 3.5579 1.8000 0.5197 0.330
  8 1.490160e+06 3.4703 3.5539 1.8000 0.5239 0.330
  9 1.731970e+06 3.5128 3.5494 1.8000 0.5288 0.330
 10 1.967600e+06 3.5547 3.5453 1.8000 0.5343 0.330
 11 2.193570e+06 3.5953 3.5413 1.7999 0.5404 0.330
 12 2.407800e+06 3.6338 3.5374 1.7998 0.5470 0.330
 13 2.609310e+06 3.6700 3.5334 1.7996 0.5540 0.330
 14 2.797840e+06 3.7037 3.5300 1.7992 0.5614 0.330
 15 2.973550e+06 3.7349 3.5267 1.7982 0.5690 0.330
 16 3.136900e+06 3.7638 3.5233 1.7964 0.5767 0.330
 17 3.288520e+06 3.7906 3.5205 1.7930 0.5846 0.397
 18 3.429140e+06 3.8127 3.5173 1.7869 0.5913 0.512
 19 3.561770e+06 3.8317 3.5138 1.7764 0.5973 0.658
 20 3.688540e+06 3.8484 3.5099 1.7576 0.6029 0.825
 21 3.810340e+06 3.8636 3.5056 1.7221 0.6081 1.004
 22 3.927430e+06 3.8776 3.4918 1.7211 0.6132 1.191
 23 4.039540e+06 3.8904 3.4417 1.7167 0.6181 1.381
 24 4.147290e+06 3.9023 3.4298 1.7106 0.6228 1.570
 25 4.250770e+06 3.9135 3.4148 1.6160 0.6274 1.750
