#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2161 3.5644 1.4000 0.5221 0.351
  2 1.500150e+05 3.2568 3.5606 1.4000 0.5238 0.351
  3 3.165520e+05 3.3036 3.5560 1.4000 0.5260 0.351
  4 4.999970e+05 3.3558 3.5508 1.4000 0.5288 0.351
  5 6.983290e+05 3.4121 3.5449 1.4000 0.5324 0.351
  6 9.065740e+05 3.4699 3.5390 1.3999 0.5368 0.351
  7 1.117810e+06 3.5266 3.5327 1.3998 0.5421 0.351
  8 1.325380e+06 3.5802 3.5271 1.3991 0.5481 0.351
  9 1.524530e+06 3.6293 3.5214 1.3970 0.5547 0.351
 10 1.712710e+06 3.6737 3.5160 1.3904 0.5618 0.351
 11 1.888940e+06 3.7134 3.5105 1.3713 0.5693 0.351
 12 2.053140e+06 3.7490 3.5034 1.3079 0.5771 0.351
 13 2.188380e+06 3.7734 3.4939 0.5836 0.5836 0.351
