#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1596 3.4642 5.0000 0.7856 0.355
  2 5.384810e+03 4.1672 3.4633 5.0000 0.7864 0.356
  3 1.087180e+04 4.1743 3.4621 4.9999 0.7871 0.356
  4 1.650410e+04 4.1810 3.4613 4.9999 0.7878 0.356
  5 2.231200e+04 4.1875 3.4602 4.9998 0.7884 0.356
  6 2.831100e+04 4.1937 3.4595 4.9998 0.7889 0.357
  7 3.450610e+04 4.1995 3.4588 4.9997 0.7894 0.358
  8 4.089480e+04 4.2050 3.4578 4.9996 0.7899 0.358
  9 4.746950e+04 4.2101 3.4572 4.9995 0.7904 0.359
 10 5.421930e+04 4.2148 3.4566 4.9993 0.7908 0.361
 11 6.113150e+04 4.2192 3.4560 4.9992 0.7911 0.362
 12 6.819210e+04 4.2233 3.4552 4.9990 0.7914 0.363
 13 7.538730e+04 4.2270 3.4548 4.9988 0.7917 0.365
 14 8.270330e+04 4.2304 3.4544 4.9986 0.7920 0.366
 15 9.012720e+04 4.2335 3.4540 4.9984 0.7923 0.368
 16 9.764670e+04 4.2363 3.4536 4.9981 0.7925 0.370
 17 1.052510e+05 4.2389 3.4529 4.9978 0.7927 0.372
 18 1.129290e+05 4.2413 3.4526 4.9975 0.7929 0.374
 19 1.206730e+05 4.2435 3.4523 4.9972 0.7931 0.376
 20 1.284750e+05 4.2455 3.4521 4.9969 0.7932 0.379
 21 1.363260e+05 4.2474 3.4518 4.9965 0.7933 0.381
 22 1.442220e+05 4.2491 3.4516 4.9961 0.7935 0.383
 23 1.521560e+05 4.2508 3.4514 4.9957 0.7936 0.385
 24 1.601240e+05 4.2523 3.4511 4.9953 0.7937 0.388
 25 1.681220e+05 4.2538 3.4509 4.9948 0.7938 0.390
 26 1.761450e+05 4.2552 3.4507 4.9944 0.7939 0.393
 27 1.841920e+05 4.2566 3.4505 4.9939 0.7940 0.395
 28 1.922590e+05 4.2579 3.4503 4.9934 0.7941 0.398
 29 2.003440e+05 4.2592 3.4501 4.9929 0.7942 0.401
 30 2.084460e+05 4.2605 3.4499 4.9923 0.7943 0.403
 31 2.165620e+05 4.2617 3.4497 4.9918 0.7943 0.406
 32 2.246910e+05 4.2630 3.4491 4.9912 0.7944 0.409
 33 2.328310e+05 4.2642 3.4490 4.9906 0.7945 0.411
 34 2.409830e+05 4.2655 3.4488 4.9900 0.7945 0.414
 35 2.491440e+05 4.2667 3.4486 4.9893 0.7946 0.417
 36 2.573140e+05 4.2679 3.4484 4.9886 0.7947 0.420
 37 2.654930e+05 4.2692 3.4482 4.9879 0.7947 0.423
 38 2.736800e+05 4.2704 3.4480 4.9872 0.7948 0.425
 39 2.818740e+05 4.2717 3.4478 4.9865 0.7949 0.428
 40 2.900750e+05 4.2729 3.4477 4.9857 0.7949 0.431
 41 2.982830e+05 4.2742 3.4475 4.9849 0.7950 0.434
 42 3.064970e+05 4.2755 3.4473 4.9840 0.7950 0.437
 43 3.147180e+05 4.2768 3.4471 4.9832 0.7951 0.440
 44 3.229440e+05 4.2781 3.4468 4.9823 0.7952 0.443
 45 3.311760e+05 4.2795 3.4466 4.9813 0.7952 0.446
 46 3.394140e+05 4.2808 3.4464 4.9803 0.7953 0.449
 47 3.476580e+05 4.2822 3.4462 4.9793 0.7953 0.452
 48 3.559070e+05 4.2835 3.4460 4.9783 0.7954 0.455
 49 3.641610e+05 4.2849 3.4458 4.9772 0.7954 0.458
 50 3.724210e+05 4.2863 3.4456 4.9760 0.7955 0.461
 51 3.806860e+05 4.2877 3.4453 4.9748 0.7955 0.464
 52 3.889560e+05 4.2892 3.4451 4.9736 0.7956 0.467
 53 3.972320e+05 4.2906 3.4449 4.9723 0.7956 0.470
 54 4.055130e+05 4.2921 3.4446 4.9709 0.7957 0.473
 55 4.137990e+05 4.2935 3.4444 4.9695 0.7957 0.477
 56 4.220910e+05 4.2950 3.4442 4.9681 0.7958 0.480
 57 4.303880e+05 4.2965 3.4439 4.9665 0.7958 0.483
 58 4.386910e+05 4.2980 3.4436 4.9649 0.7959 0.486
 59 4.469990e+05 4.2996 3.4434 4.9632 0.7959 0.489
 60 4.553130e+05 4.3011 3.4431 4.9614 0.7960 0.493
 61 4.636320e+05 4.3026 3.4427 4.9596 0.7960 0.496
 62 4.719570e+05 4.3042 3.4422 4.9576 0.7961 0.499
 63 4.802870e+05 4.3058 3.4420 4.9556 0.7961 0.502
 64 4.886240e+05 4.3074 3.4417 4.9534 0.7962 0.506
 65 4.969660e+05 4.3089 3.4415 4.9512 0.7962 0.509
 66 5.053150e+05 4.3105 3.4412 4.9488 0.7962 0.512
 67 5.136700e+05 4.3121 3.4409 4.9462 0.7963 0.516
 68 5.220310e+05 4.3138 3.4407 4.9436 0.7963 0.519
 69 5.303980e+05 4.3154 3.4404 4.9408 0.7964 0.522
 70 5.387730e+05 4.3170 3.4401 4.9379 0.7964 0.526
 71 5.471540e+05 4.3186 3.4398 4.9348 0.7964 0.529
 72 5.555420e+05 4.3203 3.4395 4.9315 0.7965 0.533
 73 5.639370e+05 4.3219 3.4392 4.9281 0.7965 0.536
