#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3539 3.4662 1.6000 0.5153 0.363
  2 4.556730e+04 3.3632 3.4648 1.6000 0.5159 0.363
  3 9.086070e+04 3.3729 3.4636 1.6000 0.5165 0.363
  4 1.358680e+05 3.3828 3.4621 1.6000 0.5172 0.363
  5 1.805760e+05 3.3928 3.4606 1.6000 0.5179 0.363
  6 2.249730e+05 3.4030 3.4593 1.5999 0.5186 0.363
  7 2.690470e+05 3.4134 3.4577 1.5999 0.5194 0.363
  8 3.127850e+05 3.4238 3.4561 1.5999 0.5201 0.363
  9 3.561770e+05 3.4343 3.4549 1.5999 0.5209 0.363
 10 3.992120e+05 3.4448 3.4532 1.5998 0.5218 0.363
 11 4.418770e+05 3.4553 3.4516 1.5998 0.5227 0.363
 12 4.841640e+05 3.4659 3.4503 1.5997 0.5236 0.363
 13 5.260610e+05 3.4765 3.4487 1.5996 0.5245 0.363
 14 5.675600e+05 3.4870 3.4470 1.5994 0.5254 0.363
 15 6.086500e+05 3.4975 3.4454 1.5993 0.5264 0.363
 16 6.493240e+05 3.5079 3.4437 1.5990 0.5275 0.363
 17 6.895740e+05 3.5183 3.4421 1.5987 0.5285 0.363
 18 7.293900e+05 3.5286 3.4408 1.5983 0.5296 0.363
 19 7.687670e+05 3.5388 3.4391 1.5977 0.5307 0.363
 20 8.076980e+05 3.5489 3.4375 1.5970 0.5318 0.363
 21 8.461750e+05 3.5590 3.4359 1.5961 0.5330 0.363
 22 8.841940e+05 3.5689 3.4342 1.5948 0.5342 0.363
 23 9.217490e+05 3.5787 3.4326 1.5932 0.5354 0.363
 24 9.588350e+05 3.5883 3.4309 1.5910 0.5366 0.363
 25 9.954480e+05 3.5979 3.4292 1.5881 0.5379 0.363
 26 1.031590e+06 3.6073 3.4275 1.5844 0.5391 0.363
 27 1.067240e+06 3.6166 3.4254 1.5793 0.5404 0.363
 28 1.102420e+06 3.6257 3.4236 1.5724 0.5418 0.363
 29 1.137110e+06 3.6347 3.4216 1.5629 0.5431 0.363
 30 1.171320e+06 3.6436 3.4191 1.5494 0.5445 0.363
 31 1.205040e+06 3.6523 3.4163 1.5292 0.5459 0.363
 32 1.238280e+06 3.6609 3.4125 1.4962 0.5473 0.363
 33 1.271040e+06 3.6693 3.4060 1.4288 0.5487 0.363
 34 1.303330e+06 3.6772 3.3504 0.8078 0.5501 0.363
