#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3936 3.4751 1.9000 0.5118 0.358
  2 4.666520e+04 3.4006 3.4742 1.9000 0.5123 0.358
  3 9.306130e+04 3.4081 3.4731 1.9000 0.5129 0.358
  4 1.391770e+05 3.4157 3.4722 1.9000 0.5135 0.358
  5 1.849990e+05 3.4235 3.4712 1.9000 0.5142 0.358
  6 2.305170e+05 3.4315 3.4700 1.9000 0.5148 0.358
  7 2.757190e+05 3.4396 3.4690 1.9000 0.5155 0.358
  8 3.205920e+05 3.4478 3.4678 1.9000 0.5162 0.358
  9 3.651270e+05 3.4562 3.4667 1.9000 0.5170 0.358
 10 4.093120e+05 3.4646 3.4655 1.9000 0.5178 0.358
 11 4.531350e+05 3.4731 3.4644 1.9000 0.5186 0.358
 12 4.965880e+05 3.4817 3.4631 1.9000 0.5194 0.358
 13 5.396580e+05 3.4903 3.4620 1.8999 0.5203 0.358
 14 5.823380e+05 3.4989 3.4607 1.8999 0.5211 0.358
 15 6.246160e+05 3.5076 3.4596 1.8999 0.5221 0.358
 16 6.664850e+05 3.5163 3.4583 1.8999 0.5230 0.358
 17 7.079360e+05 3.5250 3.4572 1.8999 0.5240 0.358
 18 7.489600e+05 3.5337 3.4558 1.8998 0.5250 0.358
 19 7.895500e+05 3.5424 3.4548 1.8998 0.5260 0.358
 20 8.296980e+05 3.5510 3.4534 1.8997 0.5270 0.358
 21 8.693970e+05 3.5596 3.4520 1.8997 0.5281 0.358
 22 9.086420e+05 3.5682 3.4510 1.8996 0.5292 0.358
 23 9.474250e+05 3.5767 3.4496 1.8995 0.5303 0.358
 24 9.857420e+05 3.5852 3.4486 1.8993 0.5315 0.358
 25 1.023590e+06 3.5936 3.4472 1.8992 0.5327 0.358
 26 1.060960e+06 3.6019 3.4459 1.8990 0.5339 0.358
 27 1.097840e+06 3.6101 3.4448 1.8987 0.5351 0.358
 28 1.134250e+06 3.6183 3.4435 1.8984 0.5363 0.358
 29 1.170170e+06 3.6264 3.4421 1.8981 0.5376 0.358
 30 1.205590e+06 3.6344 3.4411 1.8976 0.5389 0.358
 31 1.240530e+06 3.6423 3.4398 1.8970 0.5402 0.358
 32 1.274970e+06 3.6501 3.4385 1.8963 0.5415 0.358
 33 1.308920e+06 3.6578 3.4375 1.8955 0.5428 0.358
 34 1.342380e+06 3.6654 3.4362 1.8944 0.5442 0.358
 35 1.375330e+06 3.6729 3.4349 1.8931 0.5456 0.358
 36 1.407800e+06 3.6803 3.4335 1.8915 0.5470 0.358
 37 1.439770e+06 3.6876 3.4326 1.8896 0.5484 0.358
 38 1.471250e+06 3.6948 3.4313 1.8872 0.5498 0.358
 39 1.502240e+06 3.7019 3.4299 1.8843 0.5512 0.358
 40 1.532740e+06 3.7089 3.4286 1.8807 0.5527 0.358
 41 1.562750e+06 3.7158 3.4272 1.8763 0.5541 0.358
 42 1.592280e+06 3.7225 3.4259 1.8708 0.5556 0.358
 43 1.621330e+06 3.7292 3.4246 1.8640 0.5571 0.358
 44 1.649910e+06 3.7357 3.4228 1.8553 0.5585 0.358
 45 1.678020e+06 3.7421 3.4212 1.8442 0.5600 0.358
 46 1.705660e+06 3.7484 3.4195 1.8296 0.5615 0.358
 47 1.732840e+06 3.7547 3.4171 1.8099 0.5630 0.358
 48 1.759570e+06 3.7608 3.4144 1.7812 0.5645 0.358
 49 1.785850e+06 3.7668 3.4106 1.7354 0.5661 0.358
 50 1.811700e+06 3.7726 3.4031 1.6368 0.5676 0.358
 51 1.837120e+06 3.7782 3.3396 0.8252 0.5691 0.358
