#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2857 3.5567 2.0000 0.5075 0.341
  2 1.191950e+05 3.3026 3.5550 2.0000 0.5086 0.341
  3 2.434270e+05 3.3216 3.5532 2.0000 0.5098 0.341
  4 3.730250e+05 3.3425 3.5511 2.0000 0.5112 0.341
  5 5.082090e+05 3.3655 3.5488 2.0000 0.5129 0.341
  6 6.490130e+05 3.3904 3.5461 2.0000 0.5148 0.341
  7 7.952030e+05 3.4173 3.5433 2.0000 0.5171 0.341
  8 9.462030e+05 3.4460 3.5404 2.0000 0.5197 0.341
  9 1.101050e+06 3.4761 3.5372 2.0000 0.5227 0.341
 10 1.258390e+06 3.5074 3.5337 2.0000 0.5261 0.341
 11 1.416590e+06 3.5393 3.5304 2.0000 0.5300 0.341
 12 1.573900e+06 3.5713 3.5266 2.0000 0.5344 0.341
 13 1.728620e+06 3.6031 3.5233 2.0000 0.5392 0.341
 14 1.879250e+06 3.6341 3.5196 1.9999 0.5443 0.341
 15 2.024650e+06 3.6641 3.5164 1.9999 0.5499 0.341
 16 2.164030e+06 3.6927 3.5129 1.9997 0.5557 0.341
 17 2.296910e+06 3.7200 3.5097 1.9995 0.5618 0.341
 18 2.423080e+06 3.7458 3.5068 1.9990 0.5681 0.341
 19 2.542530e+06 3.7701 3.5037 1.9982 0.5745 0.341
 20 2.655400e+06 3.7930 3.5011 1.9968 0.5811 0.341
 21 2.761900e+06 3.8145 3.4983 1.9944 0.5877 0.341
 22 2.862310e+06 3.8348 3.4955 1.9905 0.5944 0.341
 23 2.956950e+06 3.8539 3.4933 1.9841 0.6010 0.341
 24 3.046150e+06 3.8720 3.4905 1.9739 0.6076 0.357
 25 3.130250e+06 3.8876 3.4880 1.9579 0.6135 0.384
 26 3.210320e+06 3.9015 3.4849 1.9318 0.6189 0.419
 27 3.287160e+06 3.9141 3.4810 1.8866 0.6240 0.459
 28 3.361150e+06 3.9258 3.4750 1.7864 0.6289 0.498
