#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3662 3.5382 1.7000 0.5205 0.339
  2 1.067550e+05 3.3867 3.5357 1.7000 0.5218 0.339
  3 2.194340e+05 3.4099 3.5333 1.7000 0.5235 0.339
  4 3.383790e+05 3.4355 3.5306 1.7000 0.5254 0.339
  5 4.636630e+05 3.4635 3.5272 1.7000 0.5277 0.339
  6 5.949500e+05 3.4936 3.5240 1.7000 0.5304 0.339
  7 7.313790e+05 3.5254 3.5202 1.7000 0.5336 0.339
  8 8.715400e+05 3.5584 3.5166 1.6999 0.5373 0.339
  9 1.013580e+06 3.5918 3.5126 1.6998 0.5415 0.339
 10 1.155420e+06 3.6250 3.5085 1.6996 0.5462 0.339
 11 1.295080e+06 3.6574 3.5045 1.6991 0.5514 0.339
 12 1.430880e+06 3.6885 3.5007 1.6979 0.5569 0.339
 13 1.561620e+06 3.7179 3.4971 1.6954 0.5629 0.339
 14 1.686520e+06 3.7456 3.4935 1.6904 0.5690 0.339
 15 1.805220e+06 3.7715 3.4897 1.6804 0.5754 0.339
 16 1.917610e+06 3.7957 3.4857 1.6601 0.5820 0.339
 17 2.023790e+06 3.8182 3.4805 1.6148 0.5886 0.339
 18 2.123990e+06 3.8389 3.4689 1.4502 0.5953 0.339
 19 2.190270e+06 3.8428 3.4610 0.5991 0.5991 0.339
