#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3079 3.5578 2.1000 0.5155 0.342
  2 1.107340e+05 3.3291 3.5557 2.1000 0.5168 0.342
  3 2.270660e+05 3.3529 3.5534 2.1000 0.5182 0.342
  4 3.493410e+05 3.3790 3.5508 2.1000 0.5200 0.342
  5 4.777000e+05 3.4074 3.5479 2.1000 0.5220 0.342
  6 6.119700e+05 3.4380 3.5445 2.1000 0.5245 0.342
  7 7.515510e+05 3.4704 3.5412 2.1000 0.5273 0.342
  8 8.953590e+05 3.5042 3.5378 2.1000 0.5306 0.342
  9 1.041850e+06 3.5388 3.5338 2.1000 0.5344 0.342
 10 1.189150e+06 3.5736 3.5302 2.1000 0.5386 0.342
 11 1.335330e+06 3.6078 3.5262 2.1000 0.5434 0.342
 12 1.478560e+06 3.6411 3.5228 2.1000 0.5486 0.342
 13 1.617410e+06 3.6730 3.5190 2.0999 0.5541 0.342
 14 1.750820e+06 3.7032 3.5157 2.0998 0.5600 0.342
 15 1.878150e+06 3.7316 3.5123 2.0997 0.5662 0.342
 16 1.999100e+06 3.7581 3.5090 2.0994 0.5725 0.342
 17 2.113600e+06 3.7830 3.5063 2.0989 0.5790 0.342
 18 2.221750e+06 3.8061 3.5034 2.0979 0.5857 0.342
 19 2.323760e+06 3.8277 3.5010 2.0964 0.5923 0.342
 20 2.419920e+06 3.8480 3.4983 2.0938 0.5990 0.342
 21 2.510530e+06 3.8669 3.4959 2.0898 0.6057 0.342
 22 2.595920e+06 3.8846 3.4936 2.0836 0.6123 0.359
 23 2.676430e+06 3.8997 3.4909 2.0743 0.6181 0.389
 24 2.753230e+06 3.9129 3.4888 2.0603 0.6233 0.428
 25 2.827240e+06 3.9247 3.4864 2.0394 0.6280 0.473
 26 2.898890e+06 3.9355 3.4836 2.0065 0.6326 0.522
 27 2.968340e+06 3.9457 3.4794 1.9492 0.6369 0.572
 28 3.035600e+06 3.9553 3.4721 1.8086 0.6412 0.619
 29 3.090920e+06 3.9616 3.4690 0.6445 0.6445 0.619
